"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2020","Slovenia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","141.06",""
"2020","Slovenia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","133.27",""
"2020","Slovakia","Live bovine animals","December","Thousand heads (animals)","442.29",""
"2020","Slovakia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","126.14",""
"2020","Slovakia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.66",""
"2020","Slovakia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","106.48",""
"2020","Slovakia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","86.89",""
"2020","Finland","Live bovine animals","December","Thousand heads (animals)","835.38",""
"2020","Finland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","291.69",""
"2020","Finland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","2.63",""
"2020","Finland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","289.06",""
"2020","Finland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","199.38",""
"2020","Sweden","Live bovine animals","December","Thousand heads (animals)","1,390.96",""
"2020","Sweden","Bovine animals, less than 1 year old","December","Thousand heads (animals)","464.43",""
"2020","Sweden","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","21.21",""
"2020","Sweden","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","443.22",""
"2020","Sweden","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","323.39",""
"2020","Iceland","Live bovine animals","December","Thousand heads (animals)","81.40",""
"2020","Iceland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","22.90",""
"2020","Iceland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2020","Iceland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2020","Iceland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","21.50",""
"2020","Switzerland","Live bovine animals","December","Thousand heads (animals)","1,518.16",""
"2020","Switzerland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","506.06",""
"2020","Switzerland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","253.32",""
"2020","Switzerland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","252.74",""
"2020","Switzerland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","236.23",""
"2020","United Kingdom","Live bovine animals","December","Thousand heads (animals)",":",""
"2020","United Kingdom","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2020","United Kingdom","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2020","United Kingdom","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2020","United Kingdom","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2020","Montenegro","Live bovine animals","December","Thousand heads (animals)",":",""
"2020","Montenegro","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2020","Montenegro","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2020","Montenegro","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2020","Montenegro","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2020","North Macedonia","Live bovine animals","December","Thousand heads (animals)","222.00",""
"2020","North Macedonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","57.00",""
"2020","North Macedonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5.00",""
"2020","North Macedonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","52.00",""
"2020","North Macedonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","15.00",""
"2020","Albania","Live bovine animals","December","Thousand heads (animals)","362.58",""
"2020","Albania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","23.46",""
"2020","Albania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","8.50",""
"2020","Albania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","14.96",""
"2020","Albania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","26.03",""
"2020","Serbia","Live bovine animals","December","Thousand heads (animals)","886.00",""
"2020","Serbia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","260.00",""
"2020","Serbia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.00",""
"2020","Serbia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","242.00",""
"2020","Serbia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","140.00",""
"2020","Turkey","Live bovine animals","December","Thousand heads (animals)","18,157.97",""
"2020","Turkey","Bovine animals, less than 1 year old","December","Thousand heads (animals)","4,617.82",""
"2020","Turkey","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","875.07",""
"2020","Turkey","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","3,742.75",""
"2020","Turkey","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","4,661.94",""
"2020","Bosnia and Herzegovina","Live bovine animals","December","Thousand heads (animals)","427.00","e"
"2020","Bosnia and Herzegovina","Bovine animals, less than 1 year old","December","Thousand heads (animals)","91.00","e"
"2020","Bosnia and Herzegovina","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","36.00","e"
"2020","Bosnia and Herzegovina","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","55.00","e"
"2020","Bosnia and Herzegovina","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","77.00","e"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Live bovine animals","December","Thousand heads (animals)","261.39",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","84.15",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","45.73",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","38.42",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","25.56",""
"2021","European Union - 27 countries (from 2020)","Live bovine animals","December","Thousand heads (animals)","75,647.60","p"
"2021","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","23,045.92","p"
"2021","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","5,511.05","p"
"2021","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","17,534.76","p"
"2021","European Union - 27 countries (from 2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","15,717.55","p"
"2021","European Union - 28 countries (2013-2020)","Live bovine animals","December","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Live bovine animals","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Live bovine animals","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Live bovine animals","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2021","Belgium","Live bovine animals","December","Thousand heads (animals)","2,310.44",""
"2021","Belgium","Bovine animals, less than 1 year old","December","Thousand heads (animals)","712.87",""
"2021","Belgium","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","173.20",""
"2021","Belgium","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","539.67",""
"2021","Belgium","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","454.13",""
"2021","Bulgaria","Live bovine animals","December","Thousand heads (animals)","611.20",""
"2021","Bulgaria","Bovine animals, less than 1 year old","December","Thousand heads (animals)","121.30",""
"2021","Bulgaria","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","23.93",""
"2021","Bulgaria","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","97.36",""
"2021","Bulgaria","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","67.15",""
"2021","Czechia","Live bovine animals","December","Thousand heads (animals)","1,359.42",""
"2021","Czechia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","408.33",""
"2021","Czechia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","1.33",""
"2021","Czechia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","407.00",""
"2021","Czechia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","296.26",""
"2021","Denmark","Live bovine animals","December","Thousand heads (animals)","1,480.00",""
"2021","Denmark","Bovine animals, less than 1 year old","December","Thousand heads (animals)","516.00",""
"2021","Denmark","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","238.00",""
"2021","Denmark","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","278.00",""
"2021","Denmark","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","280.00",""
"2021","Germany (until 1990 former territory of the FRG)","Live bovine animals","December","Thousand heads (animals)","11,039.66",""
"2021","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","3,354.96",""
"2021","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","204.72",""
"2021","Germany (until 1990 former territory of the FRG)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","3,150.25",""
"2021","Germany (until 1990 former territory of the FRG)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","2,568.76",""
"2021","Estonia","Live bovine animals","December","Thousand heads (animals)","250.80",""
"2021","Estonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","68.80",""
"2021","Estonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","3.40",""
"2021","Estonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","65.40",""
"2021","Estonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","50.90",""
"2021","Ireland","Live bovine animals","December","Thousand heads (animals)","6,649.31",""
"2021","Ireland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","2,107.69",""
"2021","Ireland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","29.90",""
"2021","Ireland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","2,077.79",""
"2021","Ireland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,775.24",""
"2021","Greece","Live bovine animals","December","Thousand heads (animals)","564.00",""
"2021","Greece","Bovine animals, less than 1 year old","December","Thousand heads (animals)","162.00",""
"2021","Greece","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","43.00",""
"2021","Greece","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","119.00",""
"2021","Greece","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","105.00",""
"2021","Spain","Live bovine animals","December","Thousand heads (animals)","6,576.30","p"
"2021","Spain","Bovine animals, less than 1 year old","December","Thousand heads (animals)","2,319.42","p"
"2021","Spain","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","1,528.43","p"
"2021","Spain","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","790.99","p"
"2021","Spain","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,016.46","p"
"2021","France","Live bovine animals","December","Thousand heads (animals)","17,330.08","p"
"2021","France","Bovine animals, less than 1 year old","December","Thousand heads (animals)","4,944.73","p"
"2021","France","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","565.41","p"
"2021","France","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4,379.32","p"
"2021","France","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","3,021.31","p"
"2021","Croatia","Live bovine animals","December","Thousand heads (animals)","428.00",""
"2021","Croatia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","156.00",""
"2021","Croatia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","20.00",""
"2021","Croatia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","136.00",""
"2021","Croatia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","107.00",""
"2021","Italy","Live bovine animals","December","Thousand heads (animals)","6,280.28",""
"2021","Italy","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,721.89",""
"2021","Italy","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","955.08",""
"2021","Italy","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","766.81",""
"2021","Italy","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,561.58",""
"2021","Cyprus","Live bovine animals","December","Thousand heads (animals)","84.61",""
"2021","Cyprus","Bovine animals, less than 1 year old","December","Thousand heads (animals)","26.90",""
"2021","Cyprus","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","10.16",""
"2021","Cyprus","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","16.64",""
"2021","Cyprus","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","15.02",""
"2021","Latvia","Live bovine animals","December","Thousand heads (animals)","393.47",""
"2021","Latvia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","106.70",""
"2021","Latvia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","51.74",""
"2021","Latvia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","54.96",""
"2021","Latvia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","67.93",""
"2021","Lithuania","Live bovine animals","December","Thousand heads (animals)","628.70",""
"2021","Lithuania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","165.80",""
"2021","Lithuania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","58.70",""
"2021","Lithuania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","107.10",""
"2021","Lithuania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","134.50",""
"2021","Luxembourg","Live bovine animals","December","Thousand heads (animals)","187.20",""
"2021","Luxembourg","Bovine animals, less than 1 year old","December","Thousand heads (animals)","48.59",""
"2021","Luxembourg","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","4.54",""
"2021","Luxembourg","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","44.06",""
"2021","Luxembourg","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","40.49",""
"2021","Hungary","Live bovine animals","December","Thousand heads (animals)","909.90",""
"2021","Hungary","Bovine animals, less than 1 year old","December","Thousand heads (animals)","269.20",""
"2021","Hungary","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","91.70",""
"2021","Hungary","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","177.50",""
"2021","Hungary","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","153.20",""
"2021","Malta","Live bovine animals","December","Thousand heads (animals)","14.02",""
"2021","Malta","Bovine animals, less than 1 year old","December","Thousand heads (animals)","4.28",""
"2021","Malta","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","0.00",""
"2021","Malta","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","4.28",""
"2021","Malta","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","3.07",""
"2021","Netherlands","Live bovine animals","December","Thousand heads (animals)","3,705.00",""
"2021","Netherlands","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,519.00",""
"2021","Netherlands","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","1,022.00",""
"2021","Netherlands","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","497.00",""
"2021","Netherlands","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","482.00",""
"2021","Austria","Live bovine animals","December","Thousand heads (animals)","1,870.10",""
"2021","Austria","Bovine animals, less than 1 year old","December","Thousand heads (animals)","611.01",""
"2021","Austria","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","154.13",""
"2021","Austria","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","456.88",""
"2021","Austria","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","421.08",""
"2021","Poland","Live bovine animals","December","Thousand heads (animals)","6,378.70",""
"2021","Poland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","1,801.90",""
"2021","Poland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","104.10",""
"2021","Poland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","1,697.80",""
"2021","Poland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","1,914.80",""
"2021","Portugal","Live bovine animals","December","Thousand heads (animals)","1,640.65","p"
"2021","Portugal","Bovine animals, less than 1 year old","December","Thousand heads (animals)","527.63","p"
"2021","Portugal","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","97.60","p"
"2021","Portugal","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","430.03","p"
"2021","Portugal","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","214.28","p"
"2021","Romania","Live bovine animals","December","Thousand heads (animals)","1,819.20",""
"2021","Romania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","342.70",""
"2021","Romania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","75.80",""
"2021","Romania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","266.90",""
"2021","Romania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","215.50",""
"2021","Slovenia","Live bovine animals","December","Thousand heads (animals)","482.62",""
"2021","Slovenia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","156.59",""
"2021","Slovenia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","12.05",""
"2021","Slovenia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","144.54",""
"2021","Slovenia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","130.71",""
"2021","Slovakia","Live bovine animals","December","Thousand heads (animals)","434.09",""
"2021","Slovakia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","124.63",""
"2021","Slovakia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.77",""
"2021","Slovakia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","104.86",""
"2021","Slovakia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","81.88",""
"2021","Finland","Live bovine animals","December","Thousand heads (animals)","829.98",""
"2021","Finland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","286.88",""
"2021","Finland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","2.58",""
"2021","Finland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","284.30",""
"2021","Finland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","205.26",""
"2021","Sweden","Live bovine animals","December","Thousand heads (animals)","1,389.89",""
"2021","Sweden","Bovine animals, less than 1 year old","December","Thousand heads (animals)","460.14",""
"2021","Sweden","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","19.81",""
"2021","Sweden","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","440.33",""
"2021","Sweden","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","334.04",""
"2021","Iceland","Live bovine animals","December","Thousand heads (animals)",":",""
"2021","Iceland","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2021","Iceland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2021","Iceland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2021","Iceland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2021","Switzerland","Live bovine animals","December","Thousand heads (animals)","1,519.23",""
"2021","Switzerland","Bovine animals, less than 1 year old","December","Thousand heads (animals)","506.45",""
"2021","Switzerland","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","248.01",""
"2021","Switzerland","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","258.44",""
"2021","Switzerland","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","241.46",""
"2021","United Kingdom","Live bovine animals","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2021","Montenegro","Live bovine animals","December","Thousand heads (animals)",":",""
"2021","Montenegro","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2021","Montenegro","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2021","Montenegro","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2021","Montenegro","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2021","North Macedonia","Live bovine animals","December","Thousand heads (animals)","178.00",""
"2021","North Macedonia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","49.00",""
"2021","North Macedonia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","6.00",""
"2021","North Macedonia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","43.00",""
"2021","North Macedonia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","9.00",""
"2021","Albania","Live bovine animals","December","Thousand heads (animals)","336.78",""
"2021","Albania","Bovine animals, less than 1 year old","December","Thousand heads (animals)","18.93",""
"2021","Albania","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","6.86",""
"2021","Albania","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","12.07",""
"2021","Albania","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","21.00",""
"2021","Serbia","Live bovine animals","December","Thousand heads (animals)","860.00",""
"2021","Serbia","Bovine animals, less than 1 year old","December","Thousand heads (animals)","246.00",""
"2021","Serbia","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","26.00",""
"2021","Serbia","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","220.00",""
"2021","Serbia","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","142.00",""
"2021","Turkey","Live bovine animals","December","Thousand heads (animals)","18,036.12",""
"2021","Turkey","Bovine animals, less than 1 year old","December","Thousand heads (animals)","4,554.32",""
"2021","Turkey","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","823.36",""
"2021","Turkey","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","3,730.96",""
"2021","Turkey","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","4,678.05",""
"2021","Bosnia and Herzegovina","Live bovine animals","December","Thousand heads (animals)",":",""
"2021","Bosnia and Herzegovina","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2021","Bosnia and Herzegovina","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2021","Bosnia and Herzegovina","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2021","Bosnia and Herzegovina","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Live bovine animals","December","Thousand heads (animals)","260.53",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old","December","Thousand heads (animals)","83.24",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)","48.33",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)","34.91",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)","26.84",""
"2022","European Union - 27 countries (from 2020)","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Bovine animals, 1 to less than 2 years old","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Live bovine animals","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old, for slaughter","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Bovine animals, less than 1 year old, not for slaughter","December","Thousand heads (animals)",":",""
