"TIME","GEO","MONTH","ANIMALS","UNIT","Value","Flag and Footnotes"
"2019","Luxembourg","December","Other sheep","Thousand heads (animals)",":",""
"2019","Hungary","December","Live sheep","Thousand heads (animals)","1,061.00",""
"2019","Hungary","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","782.00",""
"2019","Hungary","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.00",""
"2019","Hungary","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","771.00",""
"2019","Hungary","December","Other sheep","Thousand heads (animals)","279.00",""
"2019","Malta","December","Live sheep","Thousand heads (animals)","13.16",""
"2019","Malta","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.71",""
"2019","Malta","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.71",""
"2019","Malta","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2019","Malta","December","Other sheep","Thousand heads (animals)","1.46",""
"2019","Netherlands","December","Live sheep","Thousand heads (animals)","758.00",""
"2019","Netherlands","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","638.00",""
"2019","Netherlands","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","17.00",""
"2019","Netherlands","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","621.00",""
"2019","Netherlands","December","Other sheep","Thousand heads (animals)","120.00",""
"2019","Austria","December","Live sheep","Thousand heads (animals)","402.66",""
"2019","Austria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","240.91",""
"2019","Austria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Austria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Austria","December","Other sheep","Thousand heads (animals)","161.74",""
"2019","Poland","December","Live sheep","Thousand heads (animals)","268.54","e"
"2019","Poland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Poland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Poland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Poland","December","Other sheep","Thousand heads (animals)",":",""
"2019","Portugal","December","Live sheep","Thousand heads (animals)","2,219.78",""
"2019","Portugal","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,640.11",""
"2019","Portugal","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","276.48",""
"2019","Portugal","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,363.63",""
"2019","Portugal","December","Other sheep","Thousand heads (animals)","579.67",""
"2019","Romania","December","Live sheep","Thousand heads (animals)","10,358.70",""
"2019","Romania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","8,870.00",""
"2019","Romania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","7,869.80",""
"2019","Romania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,000.20",""
"2019","Romania","December","Other sheep","Thousand heads (animals)","1,488.70",""
"2019","Slovenia","December","Live sheep","Thousand heads (animals)","110.26","e"
"2019","Slovenia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Slovenia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Slovenia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Slovenia","December","Other sheep","Thousand heads (animals)",":",""
"2019","Slovakia","December","Live sheep","Thousand heads (animals)","320.56",""
"2019","Slovakia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","259.88",""
"2019","Slovakia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","163.46",""
"2019","Slovakia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","96.42",""
"2019","Slovakia","December","Other sheep","Thousand heads (animals)","60.68",""
"2019","Finland","December","Live sheep","Thousand heads (animals)","144.88","e"
"2019","Finland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Finland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Finland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2019","Finland","December","Other sheep","Thousand heads (animals)",":",""
"2019","Sweden","December","Live sheep","Thousand heads (animals)","371.23",""
"2019","Sweden","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","253.53",""
"2019","Sweden","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2019","Sweden","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","253.53",""
"2019","Sweden","December","Other sheep","Thousand heads (animals)","118.68",""
"2019","Iceland","December","Live sheep","Thousand heads (animals)","416.00",""
"2019","Iceland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","328.00",""
"2019","Iceland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2019","Iceland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","328.00",""
"2019","Iceland","December","Other sheep","Thousand heads (animals)","88.00",""
"2019","United Kingdom","December","Live sheep","Thousand heads (animals)","22,756.00",""
"2019","United Kingdom","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","13,841.00",""
"2019","United Kingdom","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2019","United Kingdom","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","13,841.00",""
"2019","United Kingdom","December","Other sheep","Thousand heads (animals)","8,915.00",""
"2019","Montenegro","December","Live sheep","Thousand heads (animals)","182.10","p"
"2019","Montenegro","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","174.20","p"
"2019","Montenegro","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","151.00","p"
"2019","Montenegro","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","23.20","p"
"2019","Montenegro","December","Other sheep","Thousand heads (animals)","7.90","p"
"2019","North Macedonia","December","Live sheep","Thousand heads (animals)","684.00",""
"2019","North Macedonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","647.00",""
"2019","North Macedonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","533.00",""
"2019","North Macedonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","114.00",""
"2019","North Macedonia","December","Other sheep","Thousand heads (animals)","37.00",""
"2019","Albania","December","Live sheep","Thousand heads (animals)","1,758.33",""
"2019","Albania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,729.70",""
"2019","Albania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,257.44",""
"2019","Albania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","472.26",""
"2019","Albania","December","Other sheep","Thousand heads (animals)","28.64",""
"2019","Serbia","December","Live sheep","Thousand heads (animals)","1,642.00",""
"2019","Serbia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,197.00",""
"2019","Serbia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","77.00",""
"2019","Serbia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,120.00",""
"2019","Serbia","December","Other sheep","Thousand heads (animals)","445.00",""
"2019","Turkey","December","Live sheep","Thousand heads (animals)","37,276.05",""
"2019","Turkey","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","24,930.14",""
"2019","Turkey","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","13,355.90",""
"2019","Turkey","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","11,574.23",""
"2019","Turkey","December","Other sheep","Thousand heads (animals)","12,345.91",""
"2019","Bosnia and Herzegovina","December","Live sheep","Thousand heads (animals)","1,013.00","e"
"2019","Bosnia and Herzegovina","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","573.00","e"
"2019","Bosnia and Herzegovina","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","139.00","e"
"2019","Bosnia and Herzegovina","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","434.00","e"
"2019","Bosnia and Herzegovina","December","Other sheep","Thousand heads (animals)","440.00","e"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Live sheep","Thousand heads (animals)","189.10",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","145.25",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","125.22",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","20.03",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Other sheep","Thousand heads (animals)","43.85",""
"2020","European Union - 27 countries (from 2020)","December","Live sheep","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (from 2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (from 2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (from 2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (from 2020)","December","Other sheep","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","December","Live sheep","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 28 countries (2013-2020)","December","Other sheep","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","December","Live sheep","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 27 countries (2007-2013)","December","Other sheep","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","December","Live sheep","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 25 countries (2004-2006)","December","Other sheep","Thousand heads (animals)",":",""
"2020","European Union - 15 countries (1995-2004)","December","Live sheep","Thousand heads (animals)",":",""
"2020","European Union - 15 countries (1995-2004)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 15 countries (1995-2004)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 15 countries (1995-2004)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","European Union - 15 countries (1995-2004)","December","Other sheep","Thousand heads (animals)",":",""
"2020","Belgium","December","Live sheep","Thousand heads (animals)",":",""
"2020","Belgium","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Belgium","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Belgium","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Belgium","December","Other sheep","Thousand heads (animals)",":",""
"2020","Bulgaria","December","Live sheep","Thousand heads (animals)","1,307.77",""
"2020","Bulgaria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,148.12",""
"2020","Bulgaria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,008.10",""
"2020","Bulgaria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","140.02",""
"2020","Bulgaria","December","Other sheep","Thousand heads (animals)","159.65",""
"2020","Czechia","December","Live sheep","Thousand heads (animals)",":",""
"2020","Czechia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Czechia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Czechia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Czechia","December","Other sheep","Thousand heads (animals)",":",""
"2020","Denmark","December","Live sheep","Thousand heads (animals)",":",""
"2020","Denmark","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Denmark","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Denmark","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Denmark","December","Other sheep","Thousand heads (animals)",":",""
"2020","Germany (until 1990 former territory of the FRG)","December","Live sheep","Thousand heads (animals)","1,483.70",""
"2020","Germany (until 1990 former territory of the FRG)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,059.80",""
"2020","Germany (until 1990 former territory of the FRG)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","12.80",""
"2020","Germany (until 1990 former territory of the FRG)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,047.00",""
"2020","Germany (until 1990 former territory of the FRG)","December","Other sheep","Thousand heads (animals)","423.90",""
"2020","Estonia","December","Live sheep","Thousand heads (animals)",":",""
"2020","Estonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Estonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Estonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Estonia","December","Other sheep","Thousand heads (animals)",":",""
"2020","Ireland","December","Live sheep","Thousand heads (animals)","3,877.22",""
"2020","Ireland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,642.54",""
"2020","Ireland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2020","Ireland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,642.54",""
"2020","Ireland","December","Other sheep","Thousand heads (animals)","1,234.68",""
"2020","Greece","December","Live sheep","Thousand heads (animals)","7,306.00",""
"2020","Greece","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,828.00",""
"2020","Greece","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,552.00",""
"2020","Greece","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","276.00",""
"2020","Greece","December","Other sheep","Thousand heads (animals)","1,478.00",""
"2020","Spain","December","Live sheep","Thousand heads (animals)","15,439.22","p"
"2020","Spain","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11,081.40","p"
"2020","Spain","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","2,354.80","p"
"2020","Spain","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","8,726.60","p"
"2020","Spain","December","Other sheep","Thousand heads (animals)","4,357.82","p"
"2020","France","December","Live sheep","Thousand heads (animals)","6,998.71","b"
"2020","France","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","5,124.91","b"
"2020","France","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,522.10","b"
"2020","France","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","3,602.80","b"
"2020","France","December","Other sheep","Thousand heads (animals)","1,873.80","b"
"2020","Croatia","December","Live sheep","Thousand heads (animals)","662.00",""
"2020","Croatia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","495.00",""
"2020","Croatia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","95.00",""
"2020","Croatia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","400.00",""
"2020","Croatia","December","Other sheep","Thousand heads (animals)","167.00",""
"2020","Italy","December","Live sheep","Thousand heads (animals)","7,034.16",""
"2020","Italy","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","6,110.11",""
"2020","Italy","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","4,851.24",""
"2020","Italy","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,258.87",""
"2020","Italy","December","Other sheep","Thousand heads (animals)","924.05",""
"2020","Cyprus","December","Live sheep","Thousand heads (animals)","326.33",""
"2020","Cyprus","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","234.14",""
"2020","Cyprus","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","219.00",""
"2020","Cyprus","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","15.14",""
"2020","Cyprus","December","Other sheep","Thousand heads (animals)","92.19",""
"2020","Latvia","December","Live sheep","Thousand heads (animals)","91.89",""
"2020","Latvia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","57.75",""
"2020","Latvia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.04",""
"2020","Latvia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","57.71",""
"2020","Latvia","December","Other sheep","Thousand heads (animals)","34.14",""
"2020","Lithuania","December","Live sheep","Thousand heads (animals)","140.60",""
"2020","Lithuania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","80.80",""
"2020","Lithuania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2020","Lithuania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","80.80",""
"2020","Lithuania","December","Other sheep","Thousand heads (animals)","59.80",""
"2020","Luxembourg","December","Live sheep","Thousand heads (animals)",":",""
"2020","Luxembourg","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Luxembourg","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Luxembourg","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Luxembourg","December","Other sheep","Thousand heads (animals)",":",""
"2020","Hungary","December","Live sheep","Thousand heads (animals)","944.00",""
"2020","Hungary","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","754.00",""
"2020","Hungary","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","17.00",""
"2020","Hungary","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","738.00",""
"2020","Hungary","December","Other sheep","Thousand heads (animals)","190.00",""
"2020","Malta","December","Live sheep","Thousand heads (animals)","13.15",""
"2020","Malta","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.70",""
"2020","Malta","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","11.70",""
"2020","Malta","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2020","Malta","December","Other sheep","Thousand heads (animals)","1.45",""
"2020","Netherlands","December","Live sheep","Thousand heads (animals)","710.00",""
"2020","Netherlands","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","595.00",""
"2020","Netherlands","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","16.00",""
"2020","Netherlands","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","579.00",""
"2020","Netherlands","December","Other sheep","Thousand heads (animals)","116.00",""
"2020","Austria","December","Live sheep","Thousand heads (animals)","393.76",""
"2020","Austria","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","235.30",""
"2020","Austria","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Austria","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Austria","December","Other sheep","Thousand heads (animals)","158.47",""
"2020","Poland","December","Live sheep","Thousand heads (animals)",":",""
"2020","Poland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Poland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Poland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Poland","December","Other sheep","Thousand heads (animals)",":",""
"2020","Portugal","December","Live sheep","Thousand heads (animals)","2,303.72",""
"2020","Portugal","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,677.40",""
"2020","Portugal","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","272.84",""
"2020","Portugal","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,404.56",""
"2020","Portugal","December","Other sheep","Thousand heads (animals)","626.33",""
"2020","Romania","December","Live sheep","Thousand heads (animals)","10,281.50",""
"2020","Romania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","8,812.40",""
"2020","Romania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","7,761.40",""
"2020","Romania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,051.00",""
"2020","Romania","December","Other sheep","Thousand heads (animals)","1,469.10",""
"2020","Slovenia","December","Live sheep","Thousand heads (animals)",":",""
"2020","Slovenia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Slovenia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Slovenia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Slovenia","December","Other sheep","Thousand heads (animals)",":",""
"2020","Slovakia","December","Live sheep","Thousand heads (animals)",":",""
"2020","Slovakia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Slovakia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Slovakia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Slovakia","December","Other sheep","Thousand heads (animals)",":",""
"2020","Finland","December","Live sheep","Thousand heads (animals)",":",""
"2020","Finland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Finland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Finland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Finland","December","Other sheep","Thousand heads (animals)",":",""
"2020","Sweden","December","Live sheep","Thousand heads (animals)","367.74",""
"2020","Sweden","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","256.28",""
"2020","Sweden","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2020","Sweden","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","256.28",""
"2020","Sweden","December","Other sheep","Thousand heads (animals)","111.46",""
"2020","Iceland","December","Live sheep","Thousand heads (animals)","401.00",""
"2020","Iceland","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","344.00",""
"2020","Iceland","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","0.00",""
"2020","Iceland","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","344.00",""
"2020","Iceland","December","Other sheep","Thousand heads (animals)","57.00",""
"2020","United Kingdom","December","Live sheep","Thousand heads (animals)",":",""
"2020","United Kingdom","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","United Kingdom","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","United Kingdom","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","United Kingdom","December","Other sheep","Thousand heads (animals)",":",""
"2020","Montenegro","December","Live sheep","Thousand heads (animals)",":",""
"2020","Montenegro","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Montenegro","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Montenegro","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2020","Montenegro","December","Other sheep","Thousand heads (animals)",":",""
"2020","North Macedonia","December","Live sheep","Thousand heads (animals)","631.00",""
"2020","North Macedonia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","597.00",""
"2020","North Macedonia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","477.00",""
"2020","North Macedonia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","120.00",""
"2020","North Macedonia","December","Other sheep","Thousand heads (animals)","34.00",""
"2020","Albania","December","Live sheep","Thousand heads (animals)","1,557.86",""
"2020","Albania","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,532.49",""
"2020","Albania","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,174.50",""
"2020","Albania","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","357.99",""
"2020","Albania","December","Other sheep","Thousand heads (animals)","25.37",""
"2020","Serbia","December","Live sheep","Thousand heads (animals)","1,685.00",""
"2020","Serbia","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,178.00",""
"2020","Serbia","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","58.00",""
"2020","Serbia","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","1,120.00",""
"2020","Serbia","December","Other sheep","Thousand heads (animals)","507.00",""
"2020","Turkey","December","Live sheep","Thousand heads (animals)","42,126.78",""
"2020","Turkey","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","28,174.29",""
"2020","Turkey","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","15,093.91",""
"2020","Turkey","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","13,080.39",""
"2020","Turkey","December","Other sheep","Thousand heads (animals)","13,952.49",""
"2020","Bosnia and Herzegovina","December","Live sheep","Thousand heads (animals)","1,014.00","e"
"2020","Bosnia and Herzegovina","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","576.00","e"
"2020","Bosnia and Herzegovina","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","132.00","e"
"2020","Bosnia and Herzegovina","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","444.00","e"
"2020","Bosnia and Herzegovina","December","Other sheep","Thousand heads (animals)","438.00","e"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Live sheep","Thousand heads (animals)","212.13",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)","159.07",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","134.29",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)","24.78",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","December","Other sheep","Thousand heads (animals)","53.06",""
"2021","European Union - 27 countries (from 2020)","December","Live sheep","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (from 2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (from 2020)","December","Milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (from 2020)","December","Non milk ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (from 2020)","December","Other sheep","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","December","Live sheep","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","December","Ewes and ewe-lambs put to the ram","Thousand heads (animals)",":",""
