"TIME","GEO","ANIMALS","MONTH","UNIT","Value","Flag and Footnotes"
"2020","Finland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","88.70",""
"2020","Finland","Covered sows","December","Thousand heads (animals)","65.70",""
"2020","Sweden","Live swine, domestic species","December","Thousand heads (animals)","1,389.30",""
"2020","Sweden","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","362.30",""
"2020","Sweden","Breeding pigs","December","Thousand heads (animals)","123.50",""
"2020","Sweden","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","122.10",""
"2020","Sweden","Covered sows","December","Thousand heads (animals)","85.30",""
"2020","Iceland","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2020","Iceland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2020","Iceland","Breeding pigs","December","Thousand heads (animals)",":",""
"2020","Iceland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2020","Iceland","Covered sows","December","Thousand heads (animals)",":",""
"2020","Switzerland","Live swine, domestic species","December","Thousand heads (animals)","1,315.10",""
"2020","Switzerland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","505.38",""
"2020","Switzerland","Breeding pigs","December","Thousand heads (animals)","120.87",""
"2020","Switzerland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","118.55",""
"2020","Switzerland","Covered sows","December","Thousand heads (animals)","77.33",""
"2020","United Kingdom","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2020","United Kingdom","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2020","United Kingdom","Breeding pigs","December","Thousand heads (animals)",":",""
"2020","United Kingdom","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2020","United Kingdom","Covered sows","December","Thousand heads (animals)",":",""
"2020","Montenegro","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2020","Montenegro","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2020","Montenegro","Breeding pigs","December","Thousand heads (animals)",":",""
"2020","Montenegro","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2020","Montenegro","Covered sows","December","Thousand heads (animals)",":",""
"2020","North Macedonia","Live swine, domestic species","December","Thousand heads (animals)","164.00",""
"2020","North Macedonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","44.00",""
"2020","North Macedonia","Breeding pigs","December","Thousand heads (animals)","18.00",""
"2020","North Macedonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","17.00",""
"2020","North Macedonia","Covered sows","December","Thousand heads (animals)","16.00",""
"2020","Albania","Live swine, domestic species","December","Thousand heads (animals)","158.40",""
"2020","Albania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","32.20",""
"2020","Albania","Breeding pigs","December","Thousand heads (animals)","17.93",""
"2020","Albania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","13.36",""
"2020","Albania","Covered sows","December","Thousand heads (animals)","9.42",""
"2020","Serbia","Live swine, domestic species","December","Thousand heads (animals)","2,983.00",""
"2020","Serbia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","980.00",""
"2020","Serbia","Breeding pigs","December","Thousand heads (animals)","472.00",""
"2020","Serbia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","424.00",""
"2020","Serbia","Covered sows","December","Thousand heads (animals)","180.00",""
"2020","Bosnia and Herzegovina","Live swine, domestic species","December","Thousand heads (animals)","547.00","e"
"2020","Bosnia and Herzegovina","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","190.00","e"
"2020","Bosnia and Herzegovina","Breeding pigs","December","Thousand heads (animals)","103.00","e"
"2020","Bosnia and Herzegovina","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","95.00","e"
"2020","Bosnia and Herzegovina","Covered sows","December","Thousand heads (animals)","74.00","e"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Live swine, domestic species","December","Thousand heads (animals)","45.39",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","10.95",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding pigs","December","Thousand heads (animals)","14.15",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","12.77",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Covered sows","December","Thousand heads (animals)","9.19",""
"2021","European Union - 27 countries (from 2020)","Live swine, domestic species","December","Thousand heads (animals)","141,655.58","p"
"2021","European Union - 27 countries (from 2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41,601.00","bp"
"2021","European Union - 27 countries (from 2020)","Breeding pigs","December","Thousand heads (animals)","11,030.88","bp"
"2021","European Union - 27 countries (from 2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","10,879.10","bp"
"2021","European Union - 27 countries (from 2020)","Covered sows","December","Thousand heads (animals)","7,335.23","bp"
"2021","European Union - 28 countries (2013-2020)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","European Union - 28 countries (2013-2020)","Covered sows","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","European Union - 27 countries (2007-2013)","Covered sows","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","European Union - 25 countries (2004-2006)","Covered sows","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","European Union - 15 countries (1995-2004)","Covered sows","December","Thousand heads (animals)",":",""
"2021","Belgium","Live swine, domestic species","December","Thousand heads (animals)","6,042.15",""
"2021","Belgium","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,622.81",""
"2021","Belgium","Breeding pigs","December","Thousand heads (animals)","389.42",""
"2021","Belgium","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","386.34",""
"2021","Belgium","Covered sows","December","Thousand heads (animals)","314.42",""
"2021","Bulgaria","Live swine, domestic species","December","Thousand heads (animals)","694.66",""
"2021","Bulgaria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","155.15",""
"2021","Bulgaria","Breeding pigs","December","Thousand heads (animals)","67.60",""
"2021","Bulgaria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","65.75",""
"2021","Bulgaria","Covered sows","December","Thousand heads (animals)","39.35",""
"2021","Czechia","Live swine, domestic species","December","Thousand heads (animals)","1,493.44",""
"2021","Czechia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","468.31",""
"2021","Czechia","Breeding pigs","December","Thousand heads (animals)","127.94",""
"2021","Czechia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","126.36",""
"2021","Czechia","Covered sows","December","Thousand heads (animals)","79.81",""
"2021","Denmark","Live swine, domestic species","December","Thousand heads (animals)","13,152.00",""
"2021","Denmark","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","4,608.00",""
"2021","Denmark","Breeding pigs","December","Thousand heads (animals)","1,245.00",""
"2021","Denmark","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,235.00",""
"2021","Denmark","Covered sows","December","Thousand heads (animals)","777.00",""
"2021","Germany (until 1990 former territory of the FRG)","Live swine, domestic species","December","Thousand heads (animals)","23,762.30",""
"2021","Germany (until 1990 former territory of the FRG)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","6,991.10",""
"2021","Germany (until 1990 former territory of the FRG)","Breeding pigs","December","Thousand heads (animals)","1,602.40",""
"2021","Germany (until 1990 former territory of the FRG)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","1,583.00",""
"2021","Germany (until 1990 former territory of the FRG)","Covered sows","December","Thousand heads (animals)","1,129.50",""
"2021","Estonia","Live swine, domestic species","December","Thousand heads (animals)","308.00",""
"2021","Estonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","104.10",""
"2021","Estonia","Breeding pigs","December","Thousand heads (animals)","26.00",""
"2021","Estonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","25.70",""
"2021","Estonia","Covered sows","December","Thousand heads (animals)","21.20",""
"2021","Ireland","Live swine, domestic species","December","Thousand heads (animals)","1,713.59",""
"2021","Ireland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","482.59",""
"2021","Ireland","Breeding pigs","December","Thousand heads (animals)","145.88",""
"2021","Ireland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","144.84",""
"2021","Ireland","Covered sows","December","Thousand heads (animals)","100.84",""
"2021","Greece","Live swine, domestic species","December","Thousand heads (animals)","733.00",""
"2021","Greece","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","185.00",""
"2021","Greece","Breeding pigs","December","Thousand heads (animals)","106.00",""
"2021","Greece","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","100.00",""
"2021","Greece","Covered sows","December","Thousand heads (animals)","55.00",""
"2021","Spain","Live swine, domestic species","December","Thousand heads (animals)","34,454.09","p"
"2021","Spain","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","9,638.93","p"
"2021","Spain","Breeding pigs","December","Thousand heads (animals)","2,712.47","p"
"2021","Spain","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","2,684.91","p"
"2021","Spain","Covered sows","December","Thousand heads (animals)","1,758.63","p"
"2021","France","Live swine, domestic species","December","Thousand heads (animals)","12,941.00",""
"2021","France","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","4,731.00",""
"2021","France","Breeding pigs","December","Thousand heads (animals)","941.00",""
"2021","France","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","928.00",""
"2021","France","Covered sows","December","Thousand heads (animals)","647.00",""
"2021","Croatia","Live swine, domestic species","December","Thousand heads (animals)","972.00",""
"2021","Croatia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","272.00",""
"2021","Croatia","Breeding pigs","December","Thousand heads (animals)","107.00",""
"2021","Croatia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","104.00",""
"2021","Croatia","Covered sows","December","Thousand heads (animals)","38.00",""
"2021","Italy","Live swine, domestic species","December","Thousand heads (animals)","8,407.97",""
"2021","Italy","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","1,384.06",""
"2021","Italy","Breeding pigs","December","Thousand heads (animals)","573.27",""
"2021","Italy","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","550.99",""
"2021","Italy","Covered sows","December","Thousand heads (animals)","463.62",""
"2021","Cyprus","Live swine, domestic species","December","Thousand heads (animals)","360.68",""
"2021","Cyprus","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","128.20",""
"2021","Cyprus","Breeding pigs","December","Thousand heads (animals)","31.45",""
"2021","Cyprus","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","31.02",""
"2021","Cyprus","Covered sows","December","Thousand heads (animals)","26.42",""
"2021","Latvia","Live swine, domestic species","December","Thousand heads (animals)","327.02",""
"2021","Latvia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","59.25",""
"2021","Latvia","Breeding pigs","December","Thousand heads (animals)","40.12",""
"2021","Latvia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","39.69",""
"2021","Latvia","Covered sows","December","Thousand heads (animals)","15.19",""
"2021","Lithuania","Live swine, domestic species","December","Thousand heads (animals)","573.80",""
"2021","Lithuania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","116.40",""
"2021","Lithuania","Breeding pigs","December","Thousand heads (animals)","44.70",""
"2021","Lithuania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","44.30",""
"2021","Lithuania","Covered sows","December","Thousand heads (animals)","35.50",""
"2021","Luxembourg","Live swine, domestic species","December","Thousand heads (animals)","78.33",""
"2021","Luxembourg","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","12.08",""
"2021","Luxembourg","Breeding pigs","December","Thousand heads (animals)","3.16",""
"2021","Luxembourg","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","3.11",""
"2021","Luxembourg","Covered sows","December","Thousand heads (animals)","2.29",""
"2021","Hungary","Live swine, domestic species","December","Thousand heads (animals)","2,725.90",""
"2021","Hungary","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","703.10",""
"2021","Hungary","Breeding pigs","December","Thousand heads (animals)","243.00",""
"2021","Hungary","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","240.70",""
"2021","Hungary","Covered sows","December","Thousand heads (animals)","155.90",""
"2021","Malta","Live swine, domestic species","December","Thousand heads (animals)","40.05",""
"2021","Malta","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","9.88",""
"2021","Malta","Breeding pigs","December","Thousand heads (animals)","3.77",""
"2021","Malta","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","3.66",""
"2021","Malta","Covered sows","December","Thousand heads (animals)","3.18",""
"2021","Netherlands","Live swine, domestic species","December","Thousand heads (animals)","10,872.00",""
"2021","Netherlands","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","4,773.00",""
"2021","Netherlands","Breeding pigs","December","Thousand heads (animals)","918.00",""
"2021","Netherlands","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","910.00",""
"2021","Netherlands","Covered sows","December","Thousand heads (animals)","567.00",""
"2021","Austria","Live swine, domestic species","December","Thousand heads (animals)","2,785.59",""
"2021","Austria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","655.05",""
"2021","Austria","Breeding pigs","December","Thousand heads (animals)","228.00",""
"2021","Austria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","224.08",""
"2021","Austria","Covered sows","December","Thousand heads (animals)","157.97",""
"2021","Poland","Live swine, domestic species","December","Thousand heads (animals)","10,242.40",""
"2021","Poland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","2,145.20",""
"2021","Poland","Breeding pigs","December","Thousand heads (animals)","665.30",""
"2021","Poland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","654.10",""
"2021","Poland","Covered sows","December","Thousand heads (animals)","433.90",""
"2021","Portugal","Live swine, domestic species","December","Thousand heads (animals)","2,221.02","p"
"2021","Portugal","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","817.32","p"
"2021","Portugal","Breeding pigs","December","Thousand heads (animals)","234.47","p"
"2021","Portugal","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","229.58","p"
"2021","Portugal","Covered sows","December","Thousand heads (animals)","157.37","p"
"2021","Romania","Live swine, domestic species","December","Thousand heads (animals)","3,619.60",""
"2021","Romania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","609.10",""
"2021","Romania","Breeding pigs","December","Thousand heads (animals)","306.30",""
"2021","Romania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","298.90",""
"2021","Romania","Covered sows","December","Thousand heads (animals)","183.00",""
"2021","Slovenia","Live swine, domestic species","December","Thousand heads (animals)","215.71",""
"2021","Slovenia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","41.85",""
"2021","Slovenia","Breeding pigs","December","Thousand heads (animals)","14.69",""
"2021","Slovenia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","14.18",""
"2021","Slovenia","Covered sows","December","Thousand heads (animals)","8.06",""
"2021","Slovakia","Live swine, domestic species","December","Thousand heads (animals)","453.08",""
"2021","Slovakia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","178.23",""
"2021","Slovakia","Breeding pigs","December","Thousand heads (animals)","37.84",""
"2021","Slovakia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","37.20",""
"2021","Slovakia","Covered sows","December","Thousand heads (animals)","16.89",""
"2021","Finland","Live swine, domestic species","December","Thousand heads (animals)","1,093.70",""
"2021","Finland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","338.50","b"
"2021","Finland","Breeding pigs","December","Thousand heads (animals)","94.00","b"
"2021","Finland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","93.00","b"
"2021","Finland","Covered sows","December","Thousand heads (animals)","68.10","b"
"2021","Sweden","Live swine, domestic species","December","Thousand heads (animals)","1,372.50",""
"2021","Sweden","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","370.80",""
"2021","Sweden","Breeding pigs","December","Thousand heads (animals)","122.10",""
"2021","Sweden","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","120.70",""
"2021","Sweden","Covered sows","December","Thousand heads (animals)","80.10",""
"2021","Iceland","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","Iceland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","Iceland","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","Iceland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","Iceland","Covered sows","December","Thousand heads (animals)",":",""
"2021","Switzerland","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","Switzerland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","Switzerland","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","Switzerland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","Switzerland","Covered sows","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","United Kingdom","Covered sows","December","Thousand heads (animals)",":",""
"2021","Montenegro","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","Montenegro","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","Montenegro","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","Montenegro","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","Montenegro","Covered sows","December","Thousand heads (animals)",":",""
"2021","North Macedonia","Live swine, domestic species","December","Thousand heads (animals)","186.00",""
"2021","North Macedonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","45.00",""
"2021","North Macedonia","Breeding pigs","December","Thousand heads (animals)","20.00",""
"2021","North Macedonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","19.00",""
"2021","North Macedonia","Covered sows","December","Thousand heads (animals)","17.00",""
"2021","Albania","Live swine, domestic species","December","Thousand heads (animals)","159.24",""
"2021","Albania","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","33.31",""
"2021","Albania","Breeding pigs","December","Thousand heads (animals)","17.04",""
"2021","Albania","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","12.22",""
"2021","Albania","Covered sows","December","Thousand heads (animals)","8.62",""
"2021","Serbia","Live swine, domestic species","December","Thousand heads (animals)","2,868.00",""
"2021","Serbia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)","930.00",""
"2021","Serbia","Breeding pigs","December","Thousand heads (animals)","434.00",""
"2021","Serbia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)","397.00",""
"2021","Serbia","Covered sows","December","Thousand heads (animals)","155.00",""
"2021","Bosnia and Herzegovina","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","Bosnia and Herzegovina","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","Bosnia and Herzegovina","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","Bosnia and Herzegovina","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","Bosnia and Herzegovina","Covered sows","December","Thousand heads (animals)",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding pigs","December","Thousand heads (animals)",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Covered sows","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (from 2020)","Covered sows","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","European Union - 28 countries (2013-2020)","Covered sows","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","European Union - 27 countries (2007-2013)","Covered sows","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","European Union - 25 countries (2004-2006)","Covered sows","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","European Union - 15 countries (1995-2004)","Covered sows","December","Thousand heads (animals)",":",""
"2022","Belgium","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Belgium","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Belgium","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Belgium","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Belgium","Covered sows","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Bulgaria","Covered sows","December","Thousand heads (animals)",":",""
"2022","Czechia","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Czechia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Czechia","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Czechia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Czechia","Covered sows","December","Thousand heads (animals)",":",""
"2022","Denmark","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Denmark","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Denmark","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Denmark","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Denmark","Covered sows","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Germany (until 1990 former territory of the FRG)","Covered sows","December","Thousand heads (animals)",":",""
"2022","Estonia","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Estonia","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Estonia","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Estonia","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Estonia","Covered sows","December","Thousand heads (animals)",":",""
"2022","Ireland","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Ireland","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Ireland","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Ireland","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Ireland","Covered sows","December","Thousand heads (animals)",":",""
"2022","Greece","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Greece","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Greece","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Greece","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Greece","Covered sows","December","Thousand heads (animals)",":",""
"2022","Spain","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","Spain","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","Spain","Breeding pigs","December","Thousand heads (animals)",":",""
"2022","Spain","Breeding sows, live weight 50 kg or over","December","Thousand heads (animals)",":",""
"2022","Spain","Covered sows","December","Thousand heads (animals)",":",""
"2022","France","Live swine, domestic species","December","Thousand heads (animals)",":",""
"2022","France","Piglets, live weight of under 20 kg","December","Thousand heads (animals)",":",""
"2022","France","Breeding pigs","December","Thousand heads (animals)",":",""
