area,Item Code,Item Code (CPC),species,table_name,year,source,value,flag
Austria,960,'F0960,"Cattle, dairy",Stocks,2005,UNFCCC,534417.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2006,UNFCCC,527421.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2007,UNFCCC,524500.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2008,UNFCCC,530230.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2009,UNFCCC,532976.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2010,UNFCCC,532735.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2011,UNFCCC,527393.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2012,UNFCCC,523369.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2013,UNFCCC,529560.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2014,UNFCCC,537744.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2015,UNFCCC,534098.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2016,UNFCCC,539867.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2017,UNFCCC,543421.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2018,UNFCCC,532873.0,A
Austria,960,'F0960,"Cattle, dairy",Stocks,2019,UNFCCC,524068.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1990,UNFCCC,1679297.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1991,UNFCCC,1658088.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1992,UNFCCC,1559009.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1993,UNFCCC,1505740.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1994,UNFCCC,1518541.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1995,UNFCCC,1619331.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1996,UNFCCC,1574428.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1997,UNFCCC,1477563.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1998,UNFCCC,1442963.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,1999,UNFCCC,1454908.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2000,UNFCCC,1534445.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2001,UNFCCC,1520473.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2002,UNFCCC,1477971.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2003,UNFCCC,1494156.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2004,UNFCCC,1513038.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2005,UNFCCC,1476263.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2006,UNFCCC,1475498.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2007,UNFCCC,1475696.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2008,UNFCCC,1466979.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2009,UNFCCC,1493284.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2010,UNFCCC,1480546.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2011,UNFCCC,1449134.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2012,UNFCCC,1432249.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2013,UNFCCC,1428722.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2014,UNFCCC,1423457.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2015,UNFCCC,1423512.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2016,UNFCCC,1414524.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2017,UNFCCC,1400055.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2018,UNFCCC,1379935.0,A
Austria,961,'F0961,"Cattle, non-dairy",Stocks,2019,UNFCCC,1355452.0,A
Austria,1016,'02123,Goats,Stocks,1990,UNFCCC,37343.0,A
Austria,1016,'02123,Goats,Stocks,1991,UNFCCC,40923.0,A
Austria,1016,'02123,Goats,Stocks,1992,UNFCCC,39400.0,A
Austria,1016,'02123,Goats,Stocks,1993,UNFCCC,47276.0,A
Austria,1016,'02123,Goats,Stocks,1994,UNFCCC,49749.0,A
Austria,1016,'02123,Goats,Stocks,1995,UNFCCC,54228.0,A
Austria,1016,'02123,Goats,Stocks,1996,UNFCCC,54471.0,A
Austria,1016,'02123,Goats,Stocks,1997,UNFCCC,58340.0,A
Austria,1016,'02123,Goats,Stocks,1998,UNFCCC,54244.0,A
Austria,1016,'02123,Goats,Stocks,1999,UNFCCC,57993.0,A
Austria,1016,'02123,Goats,Stocks,2000,UNFCCC,56105.0,A
Austria,1016,'02123,Goats,Stocks,2001,UNFCCC,59452.0,A
Austria,1016,'02123,Goats,Stocks,2002,UNFCCC,57842.0,A
Austria,1016,'02123,Goats,Stocks,2003,UNFCCC,54607.0,A
Austria,1016,'02123,Goats,Stocks,2004,UNFCCC,55523.0,A
Austria,1016,'02123,Goats,Stocks,2005,UNFCCC,55100.0,A
Austria,1016,'02123,Goats,Stocks,2006,UNFCCC,53108.0,A
Austria,1016,'02123,Goats,Stocks,2007,UNFCCC,60487.0,A
Austria,1016,'02123,Goats,Stocks,2008,UNFCCC,62490.0,A
Austria,1016,'02123,Goats,Stocks,2009,UNFCCC,68188.0,A
Austria,1016,'02123,Goats,Stocks,2010,UNFCCC,71768.0,A
Austria,1016,'02123,Goats,Stocks,2011,UNFCCC,72358.0,A
Austria,1016,'02123,Goats,Stocks,2012,UNFCCC,73212.0,A
Austria,1016,'02123,Goats,Stocks,2013,UNFCCC,72068.0,A
Austria,1016,'02123,Goats,Stocks,2014,UNFCCC,70705.0,A
Austria,1016,'02123,Goats,Stocks,2015,UNFCCC,76620.0,A
Austria,1016,'02123,Goats,Stocks,2016,UNFCCC,82735.0,A
Austria,1016,'02123,Goats,Stocks,2017,UNFCCC,91134.0,A
Austria,1016,'02123,Goats,Stocks,2018,UNFCCC,91536.0,A
Austria,1016,'02123,Goats,Stocks,2019,UNFCCC,92504.0,A
Austria,1096,'02131,Horses,Stocks,1990,UNFCCC,49200.0,A
Austria,1096,'02131,Horses,Stocks,1991,UNFCCC,57803.0,A
Austria,1096,'02131,Horses,Stocks,1992,UNFCCC,61400.0,A
Austria,1096,'02131,Horses,Stocks,1993,UNFCCC,64924.0,A
Austria,1096,'02131,Horses,Stocks,1994,UNFCCC,66748.0,A
Austria,1096,'02131,Horses,Stocks,1995,UNFCCC,72491.0,A
Austria,1096,'02131,Horses,Stocks,1996,UNFCCC,73234.0,A
Austria,1096,'02131,Horses,Stocks,1997,UNFCCC,74170.0,A
Austria,1096,'02131,Horses,Stocks,1998,UNFCCC,75347.0,A
Austria,1096,'02131,Horses,Stocks,1999,UNFCCC,81566.0,A
Austria,1096,'02131,Horses,Stocks,2000,UNFCCC,82943.0,A
Austria,1096,'02131,Horses,Stocks,2001,UNFCCC,84319.0,A
Austria,1096,'02131,Horses,Stocks,2002,UNFCCC,85696.0,A
Austria,1096,'02131,Horses,Stocks,2003,UNFCCC,87072.0,A
Austria,1096,'02131,Horses,Stocks,2004,UNFCCC,89816.0,A
Austria,1096,'02131,Horses,Stocks,2005,UNFCCC,92560.0,A
Austria,1096,'02131,Horses,Stocks,2006,UNFCCC,95304.0,A
Austria,1096,'02131,Horses,Stocks,2007,UNFCCC,98048.0,A
Austria,1096,'02131,Horses,Stocks,2008,UNFCCC,100792.0,A
Austria,1096,'02131,Horses,Stocks,2009,UNFCCC,103536.0,A
Austria,1096,'02131,Horses,Stocks,2010,UNFCCC,106280.0,A
Austria,1096,'02131,Horses,Stocks,2011,UNFCCC,109024.0,A
Austria,1096,'02131,Horses,Stocks,2012,UNFCCC,111768.0,A
Austria,1096,'02131,Horses,Stocks,2013,UNFCCC,114512.0,A
Austria,1096,'02131,Horses,Stocks,2014,UNFCCC,117256.0,A
Austria,1096,'02131,Horses,Stocks,2015,UNFCCC,120000.0,A
Austria,1096,'02131,Horses,Stocks,2016,UNFCCC,120000.0,A
Austria,1096,'02131,Horses,Stocks,2017,UNFCCC,130000.0,A
Austria,1096,'02131,Horses,Stocks,2018,UNFCCC,130000.0,A
Austria,1096,'02131,Horses,Stocks,2019,UNFCCC,130000.0,A
Austria,976,'02122,Sheep,Stocks,1990,UNFCCC,309912.0,A
Austria,976,'02122,Sheep,Stocks,1991,UNFCCC,326100.0,A
Austria,976,'02122,Sheep,Stocks,1992,UNFCCC,312000.0,A
Austria,976,'02122,Sheep,Stocks,1993,UNFCCC,333835.0,A
Austria,976,'02122,Sheep,Stocks,1994,UNFCCC,342144.0,A
Austria,976,'02122,Sheep,Stocks,1995,UNFCCC,365250.0,A
Austria,976,'02122,Sheep,Stocks,1996,UNFCCC,380861.0,A
Austria,976,'02122,Sheep,Stocks,1997,UNFCCC,383655.0,A
Austria,976,'02122,Sheep,Stocks,1998,UNFCCC,360812.0,A
Austria,976,'02122,Sheep,Stocks,1999,UNFCCC,352277.0,A
Austria,976,'02122,Sheep,Stocks,2000,UNFCCC,339238.0,A
Austria,976,'02122,Sheep,Stocks,2001,UNFCCC,320467.0,A
Austria,976,'02122,Sheep,Stocks,2002,UNFCCC,304364.0,A
Austria,976,'02122,Sheep,Stocks,2003,UNFCCC,325495.0,A
Austria,976,'02122,Sheep,Stocks,2004,UNFCCC,327163.0,A
Austria,976,'02122,Sheep,Stocks,2005,UNFCCC,325728.0,A
Austria,976,'02122,Sheep,Stocks,2006,UNFCCC,312375.0,A
Austria,976,'02122,Sheep,Stocks,2007,UNFCCC,351329.0,A
Austria,976,'02122,Sheep,Stocks,2008,UNFCCC,333181.0,A
Austria,976,'02122,Sheep,Stocks,2009,UNFCCC,344709.0,A
Austria,976,'02122,Sheep,Stocks,2010,UNFCCC,358415.0,A
Austria,976,'02122,Sheep,Stocks,2011,UNFCCC,361183.0,A
Austria,976,'02122,Sheep,Stocks,2012,UNFCCC,364645.0,A
Austria,976,'02122,Sheep,Stocks,2013,UNFCCC,357440.0,A
Austria,976,'02122,Sheep,Stocks,2014,UNFCCC,349087.0,A
Austria,976,'02122,Sheep,Stocks,2015,UNFCCC,353710.0,A
Austria,976,'02122,Sheep,Stocks,2016,UNFCCC,378381.0,A
Austria,976,'02122,Sheep,Stocks,2017,UNFCCC,401480.0,A
Austria,976,'02122,Sheep,Stocks,2018,UNFCCC,406336.0,A
Austria,976,'02122,Sheep,Stocks,2019,UNFCCC,402658.0,A
Austria,1757,'F1757,Cattle,Stocks,1990,UNFCCC,2583914.0,A
Austria,1757,'F1757,Cattle,Stocks,1991,UNFCCC,2534088.0,A
Austria,1757,'F1757,Cattle,Stocks,1992,UNFCCC,2400725.0,A
Austria,1757,'F1757,Cattle,Stocks,1993,UNFCCC,2333887.0,A
Austria,1757,'F1757,Cattle,Stocks,1994,UNFCCC,2328518.0,A
Austria,1757,'F1757,Cattle,Stocks,1995,UNFCCC,2325825.0,A
Austria,1757,'F1757,Cattle,Stocks,1996,UNFCCC,2271949.0,A
Austria,1757,'F1757,Cattle,Stocks,1997,UNFCCC,2197940.0,A
Austria,1757,'F1757,Cattle,Stocks,1998,UNFCCC,2171681.0,A
Austria,1757,'F1757,Cattle,Stocks,1999,UNFCCC,2152811.0,A
Austria,1757,'F1757,Cattle,Stocks,2000,UNFCCC,2155447.0,A
Austria,1757,'F1757,Cattle,Stocks,2001,UNFCCC,2118454.0,A
Austria,1757,'F1757,Cattle,Stocks,2002,UNFCCC,2066942.0,A
Austria,1757,'F1757,Cattle,Stocks,2003,UNFCCC,2052033.0,A
Austria,1757,'F1757,Cattle,Stocks,2004,UNFCCC,2050991.0,A
Austria,1757,'F1757,Cattle,Stocks,2005,UNFCCC,2010680.0,A
Austria,1757,'F1757,Cattle,Stocks,2006,UNFCCC,2002919.0,A
Austria,1757,'F1757,Cattle,Stocks,2007,UNFCCC,2000196.0,A
Austria,1757,'F1757,Cattle,Stocks,2008,UNFCCC,1997209.0,A
Austria,1757,'F1757,Cattle,Stocks,2009,UNFCCC,2026260.0,A
Austria,1757,'F1757,Cattle,Stocks,2010,UNFCCC,2013281.0,A
Austria,1757,'F1757,Cattle,Stocks,2011,UNFCCC,1976527.0,A
Austria,1757,'F1757,Cattle,Stocks,2012,UNFCCC,1955618.0,A
Austria,1757,'F1757,Cattle,Stocks,2013,UNFCCC,1958282.0,A
Austria,1757,'F1757,Cattle,Stocks,2014,UNFCCC,1961201.0,A
Austria,1757,'F1757,Cattle,Stocks,2015,UNFCCC,1957610.0,A
Austria,1757,'F1757,Cattle,Stocks,2016,UNFCCC,1954391.0,A
Austria,1757,'F1757,Cattle,Stocks,2017,UNFCCC,1943476.0,A
Austria,1757,'F1757,Cattle,Stocks,2018,UNFCCC,1912808.0,A
Austria,1757,'F1757,Cattle,Stocks,2019,UNFCCC,1879520.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1990,UNFCCC,347255.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1991,UNFCCC,367023.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1992,UNFCCC,351400.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1993,UNFCCC,381111.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1994,UNFCCC,391893.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1995,UNFCCC,419478.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1996,UNFCCC,435332.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1997,UNFCCC,441995.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1998,UNFCCC,415056.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,1999,UNFCCC,410270.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2000,UNFCCC,395343.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2001,UNFCCC,379919.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2002,UNFCCC,362206.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2003,UNFCCC,380102.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2004,UNFCCC,382686.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2005,UNFCCC,380828.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2006,UNFCCC,365483.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2007,UNFCCC,411816.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2008,UNFCCC,395671.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2009,UNFCCC,412897.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2010,UNFCCC,430183.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2011,UNFCCC,433541.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2012,UNFCCC,437857.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2013,UNFCCC,429508.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2014,UNFCCC,419792.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2015,UNFCCC,430330.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2016,UNFCCC,461116.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2017,UNFCCC,492614.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2018,UNFCCC,497872.0,A
Austria,1749,'F1749,Sheep and Goats,Stocks,2019,UNFCCC,495162.0,A
Austria,1048,'F1048,Swine,Stocks,1990,UNFCCC,3687981.0,A
Austria,1048,'F1048,Swine,Stocks,1991,UNFCCC,3637980.0,A
Austria,1048,'F1048,Swine,Stocks,1992,UNFCCC,3719600.0,A
Austria,1048,'F1048,Swine,Stocks,1993,UNFCCC,3819798.0,A
Austria,1048,'F1048,Swine,Stocks,1994,UNFCCC,3728991.0,A
Austria,1048,'F1048,Swine,Stocks,1995,UNFCCC,3706185.0,A
Austria,1048,'F1048,Swine,Stocks,1996,UNFCCC,3663747.0,A
Austria,1048,'F1048,Swine,Stocks,1997,UNFCCC,3679876.0,A
Austria,1048,'F1048,Swine,Stocks,1998,UNFCCC,3810310.0,A
Austria,1048,'F1048,Swine,Stocks,1999,UNFCCC,3433029.0,A
Austria,1048,'F1048,Swine,Stocks,2000,UNFCCC,3347931.0,A
Austria,1048,'F1048,Swine,Stocks,2001,UNFCCC,3440405.0,A
Austria,1048,'F1048,Swine,Stocks,2002,UNFCCC,3304650.0,A
Austria,1048,'F1048,Swine,Stocks,2003,UNFCCC,3244866.0,A
Austria,1048,'F1048,Swine,Stocks,2004,UNFCCC,3125361.0,A
Austria,1048,'F1048,Swine,Stocks,2005,UNFCCC,3169541.0,A
Austria,1048,'F1048,Swine,Stocks,2006,UNFCCC,3139438.0,A
Austria,1048,'F1048,Swine,Stocks,2007,UNFCCC,3286292.0,A
Austria,1048,'F1048,Swine,Stocks,2008,UNFCCC,3064231.0,A
Austria,1048,'F1048,Swine,Stocks,2009,UNFCCC,3136967.0,A
Austria,1048,'F1048,Swine,Stocks,2010,UNFCCC,3134156.0,A
Austria,1048,'F1048,Swine,Stocks,2011,UNFCCC,3004907.0,A
Austria,1048,'F1048,Swine,Stocks,2012,UNFCCC,2983158.0,A
Austria,1048,'F1048,Swine,Stocks,2013,UNFCCC,2895841.0,A
Austria,1048,'F1048,Swine,Stocks,2014,UNFCCC,2868191.0,A
Austria,1048,'F1048,Swine,Stocks,2015,UNFCCC,2845451.0,A
Austria,1048,'F1048,Swine,Stocks,2016,UNFCCC,2792803.0,A
Austria,1048,'F1048,Swine,Stocks,2017,UNFCCC,2820082.0,A
Austria,1048,'F1048,Swine,Stocks,2018,UNFCCC,2776574.0,A
Austria,1048,'F1048,Swine,Stocks,2019,UNFCCC,2773225.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,1992,UNFCCC,2314000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,1993,UNFCCC,2220000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,1994,UNFCCC,2199000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,1995,UNFCCC,2180000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,1996,UNFCCC,2137000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,1997,UNFCCC,2043000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,1998,UNFCCC,1999000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,1999,UNFCCC,1946000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2000,UNFCCC,1885000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2001,UNFCCC,1845000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2002,UNFCCC,1784000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2003,UNFCCC,1716000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2004,UNFCCC,1658000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2005,UNFCCC,1613000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2006,UNFCCC,1565000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2007,UNFCCC,1506000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2008,UNFCCC,1459000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2009,UNFCCC,1452000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2010,UNFCCC,1445000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2011,UNFCCC,1478000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2012,UNFCCC,1477000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2013,UNFCCC,1519000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2014,UNFCCC,1525000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2015,UNFCCC,1533000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2016,UNFCCC,1512000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2017,UNFCCC,1502000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2018,UNFCCC,1500000.0,A
Belarus,960,'F0960,"Cattle, dairy",Stocks,2019,UNFCCC,1498000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,1992,UNFCCC,4237000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,1993,UNFCCC,3961000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,1994,UNFCCC,3647000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,1995,UNFCCC,3202000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,1996,UNFCCC,2897000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,1997,UNFCCC,2799000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,1998,UNFCCC,2763000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,1999,UNFCCC,2669000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2000,UNFCCC,2437000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2001,UNFCCC,2365000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2002,UNFCCC,2308000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2003,UNFCCC,2273000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2004,UNFCCC,2243000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2005,UNFCCC,2324000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2006,UNFCCC,2412000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2007,UNFCCC,2448000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2008,UNFCCC,2528000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2009,UNFCCC,2597000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2010,UNFCCC,2652000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2011,UNFCCC,2667000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2012,UNFCCC,2745000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2013,UNFCCC,2813000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2014,UNFCCC,2791000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2015,UNFCCC,2807000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2016,UNFCCC,2831000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2017,UNFCCC,2789000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2018,UNFCCC,2818000.0,A
Belarus,961,'F0961,"Cattle, non-dairy",Stocks,2019,UNFCCC,2832000.0,A
Belarus,1016,'02123,Goats,Stocks,1992,UNFCCC,44000.0,A
Belarus,1016,'02123,Goats,Stocks,1993,UNFCCC,45400.0,A
Belarus,1016,'02123,Goats,Stocks,1994,UNFCCC,51200.0,A
Belarus,1016,'02123,Goats,Stocks,1995,UNFCCC,54100.0,A
Belarus,1016,'02123,Goats,Stocks,1996,UNFCCC,58200.0,A
Belarus,1016,'02123,Goats,Stocks,1997,UNFCCC,58200.0,A
Belarus,1016,'02123,Goats,Stocks,1998,UNFCCC,58800.0,A
Belarus,1016,'02123,Goats,Stocks,1999,UNFCCC,56300.0,A
Belarus,1016,'02123,Goats,Stocks,2000,UNFCCC,58300.0,A
Belarus,1016,'02123,Goats,Stocks,2001,UNFCCC,64500.0,A
Belarus,1016,'02123,Goats,Stocks,2002,UNFCCC,66200.0,A
Belarus,1016,'02123,Goats,Stocks,2003,UNFCCC,64400.0,A
Belarus,1016,'02123,Goats,Stocks,2004,UNFCCC,63100.0,A
Belarus,1016,'02123,Goats,Stocks,2005,UNFCCC,65800.0,A
Belarus,1016,'02123,Goats,Stocks,2006,UNFCCC,67600.0,A
Belarus,1016,'02123,Goats,Stocks,2007,UNFCCC,69600.0,A
Belarus,1016,'02123,Goats,Stocks,2008,UNFCCC,71800.0,A
Belarus,1016,'02123,Goats,Stocks,2009,UNFCCC,73200.0,A
Belarus,1016,'02123,Goats,Stocks,2010,UNFCCC,75000.0,A
Belarus,1016,'02123,Goats,Stocks,2011,UNFCCC,72300.0,A
Belarus,1016,'02123,Goats,Stocks,2012,UNFCCC,72700.0,A
Belarus,1016,'02123,Goats,Stocks,2013,UNFCCC,73200.0,A
Belarus,1016,'02123,Goats,Stocks,2014,UNFCCC,68300.0,A
Belarus,1016,'02123,Goats,Stocks,2015,UNFCCC,68000.0,A
Belarus,1016,'02123,Goats,Stocks,2016,UNFCCC,68500.0,A
Belarus,1016,'02123,Goats,Stocks,2017,UNFCCC,68400.0,A
Belarus,1016,'02123,Goats,Stocks,2018,UNFCCC,64700.0,A
Belarus,1016,'02123,Goats,Stocks,2019,UNFCCC,63300.0,A
Belarus,1096,'02131,Horses,Stocks,1992,UNFCCC,211800.0,A
Belarus,1096,'02131,Horses,Stocks,1993,UNFCCC,214500.0,A
Belarus,1096,'02131,Horses,Stocks,1994,UNFCCC,214600.0,A
Belarus,1096,'02131,Horses,Stocks,1995,UNFCCC,219600.0,A
Belarus,1096,'02131,Horses,Stocks,1996,UNFCCC,228600.0,A
Belarus,1096,'02131,Horses,Stocks,1997,UNFCCC,231500.0,A
Belarus,1096,'02131,Horses,Stocks,1998,UNFCCC,233200.0,A
Belarus,1096,'02131,Horses,Stocks,1999,UNFCCC,228700.0,A
Belarus,1096,'02131,Horses,Stocks,2000,UNFCCC,221400.0,A
Belarus,1096,'02131,Horses,Stocks,2001,UNFCCC,216500.0,A
Belarus,1096,'02131,Horses,Stocks,2002,UNFCCC,209400.0,A
Belarus,1096,'02131,Horses,Stocks,2003,UNFCCC,201700.0,A
Belarus,1096,'02131,Horses,Stocks,2004,UNFCCC,191800.0,A
Belarus,1096,'02131,Horses,Stocks,2005,UNFCCC,180800.0,A
Belarus,1096,'02131,Horses,Stocks,2006,UNFCCC,167600.0,A
Belarus,1096,'02131,Horses,Stocks,2007,UNFCCC,156200.0,A
Belarus,1096,'02131,Horses,Stocks,2008,UNFCCC,141700.0,A
Belarus,1096,'02131,Horses,Stocks,2009,UNFCCC,137400.0,A
Belarus,1096,'02131,Horses,Stocks,2010,UNFCCC,125600.0,A
Belarus,1096,'02131,Horses,Stocks,2011,UNFCCC,113000.0,A
Belarus,1096,'02131,Horses,Stocks,2012,UNFCCC,100400.0,A
Belarus,1096,'02131,Horses,Stocks,2013,UNFCCC,92000.0,A
Belarus,1096,'02131,Horses,Stocks,2014,UNFCCC,82200.0,A
Belarus,1096,'02131,Horses,Stocks,2015,UNFCCC,73200.0,A
Belarus,1096,'02131,Horses,Stocks,2016,UNFCCC,63600.0,A
Belarus,1096,'02131,Horses,Stocks,2017,UNFCCC,55800.0,A
Belarus,1096,'02131,Horses,Stocks,2018,UNFCCC,49000.0,A
Belarus,1096,'02131,Horses,Stocks,2019,UNFCCC,43500.0,A
Belarus,976,'02122,Sheep,Stocks,1992,UNFCCC,380200.0,A
Belarus,976,'02122,Sheep,Stocks,1993,UNFCCC,335800.0,A
Belarus,976,'02122,Sheep,Stocks,1994,UNFCCC,271300.0,A
Belarus,976,'02122,Sheep,Stocks,1995,UNFCCC,230100.0,A
Belarus,976,'02122,Sheep,Stocks,1996,UNFCCC,203500.0,A
Belarus,976,'02122,Sheep,Stocks,1997,UNFCCC,155300.0,A
