animals,unit,geo,month,year,population
,Thousand heads (animals),Austria,A4200,2019,92.50 
,Thousand heads (animals),Bosnia and Herzegovina,A4200,2019,72.00 e
,Thousand heads (animals),Belgium,A4200,2019,38.59 e
,Thousand heads (animals),Bulgaria,A4200,2019,228.49 
,Thousand heads (animals),Cyprus,A4200,2019,249.82 
,Thousand heads (animals),Czechia,A4200,2019,29.21 e
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4200,2019,141.00 e
,Thousand heads (animals),Denmark,A4200,2019,18.80 e
,Thousand heads (animals),Estonia,A4200,2019,5.20 e
,Thousand heads (animals),Greece,A4200,2019,3580.00 
,Thousand heads (animals),Spain,A4200,2019,2659.11 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4200,2019,9841.26 ep
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4200,2019,10330.73 ep
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4200,2019,12154.02 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4200,2019,12125.02 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4200,2019,12236.02 
,Thousand heads (animals),Finland,A4200,2019,5.93 e
,Thousand heads (animals),France,A4200,2019,1242.00 
,Thousand heads (animals),Croatia,A4200,2019,82.00 
,Thousand heads (animals),Hungary,A4200,2019,63.00 
,Thousand heads (animals),Ireland,A4200,2019,8.77 e
,Thousand heads (animals),Iceland,A4200,2019,1.60 
,Thousand heads (animals),Italy,A4200,2019,1058.72 
,Thousand heads (animals),Lithuania,A4200,2019,15.10 
,Thousand heads (animals),Luxembourg,A4200,2019,5.35 e
,Thousand heads (animals),Latvia,A4200,2019,11.69 
,Thousand heads (animals),Montenegro,A4200,2019,28.70 p
,Thousand heads (animals),North Macedonia,A4200,2019,87.00 
,Thousand heads (animals),Malta,A4200,2019,5.59 
,Thousand heads (animals),Netherlands,A4200,2019,551.00 
,Thousand heads (animals),Poland,A4200,2019,49.90 e
,Thousand heads (animals),Portugal,A4200,2019,316.48 
,Thousand heads (animals),Romania,A4200,2019,1594.80 
,Thousand heads (animals),Serbia,A4200,2019,191.00 
,Thousand heads (animals),Sweden,A4200,2019,12.00 e
,Thousand heads (animals),Slovenia,A4200,2019,24.36 e
,Thousand heads (animals),Slovakia,A4200,2019,35.59 
,Thousand heads (animals),Turkey,A4200,2019,11205.43 
,Thousand heads (animals),United Kingdom,A4200,2019,111.00 p
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4200,2019,27.20 
,Thousand heads (animals),Albania,A4210K,2019,794.67 
,Thousand heads (animals),Austria,A4210K,2019,60.13 
,Thousand heads (animals),Bosnia and Herzegovina,A4210K,2019,44.00 e
,Thousand heads (animals),Belgium,A4210K,2019,: 
,Thousand heads (animals),Bulgaria,A4210K,2019,204.09 
,Thousand heads (animals),Cyprus,A4210K,2019,160.91 
,Thousand heads (animals),Czechia,A4210K,2019,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4210K,2019,: 
,Thousand heads (animals),Denmark,A4210K,2019,: 
,Thousand heads (animals),Estonia,A4210K,2019,: 
,Thousand heads (animals),Greece,A4210K,2019,2588.00 
,Thousand heads (animals),Spain,A4210K,2019,1896.89 
,Thousand heads (animals),Finland,A4210K,2019,: 
,Thousand heads (animals),France,A4210K,2019,1058.00 
,Thousand heads (animals),Croatia,A4210K,2019,63.00 
,Thousand heads (animals),Hungary,A4210K,2019,33.00 
,Thousand heads (animals),Ireland,A4210K,2019,: 
,Thousand heads (animals),Iceland,A4210K,2019,1.20 
,Thousand heads (animals),Italy,A4210K,2019,827.42 
,Thousand heads (animals),Lithuania,A4210K,2019,9.20 
,Thousand heads (animals),Luxembourg,A4210K,2019,: 
,Thousand heads (animals),Latvia,A4210K,2019,8.21 
,Thousand heads (animals),Montenegro,A4210K,2019,20.90 p
,Thousand heads (animals),North Macedonia,A4210K,2019,81.00 
,Thousand heads (animals),Malta,A4210K,2019,4.67 
,Thousand heads (animals),Netherlands,A4210K,2019,509.00 
,Thousand heads (animals),Poland,A4210K,2019,: 
,Thousand heads (animals),Portugal,A4210K,2019,259.64 
,Thousand heads (animals),Romania,A4210K,2019,1293.50 
,Thousand heads (animals),Serbia,A4210K,2019,140.00 
,Thousand heads (animals),Sweden,A4210K,2019,: 
,Thousand heads (animals),Slovenia,A4210K,2019,: 
,Thousand heads (animals),Slovakia,A4210K,2019,32.73 
,Thousand heads (animals),Turkey,A4210K,2019,7033.59 
,Thousand heads (animals),United Kingdom,A4210K,2019,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210K,2019,20.60 
,Thousand heads (animals),Albania,A4210KA,2019,123.75 
,Thousand heads (animals),Austria,A4210KA,2019,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4210KA,2019,10.00 e
,Thousand heads (animals),Belgium,A4210KA,2019,: 
,Thousand heads (animals),Bulgaria,A4210KA,2019,10.21 
,Thousand heads (animals),Cyprus,A4210KA,2019,7.78 
,Thousand heads (animals),Czechia,A4210KA,2019,: 
,Thousand heads (animals),Greece,A4210KA,2019,473.00 
,Thousand heads (animals),Spain,A4210KA,2019,249.05 
,Thousand heads (animals),Finland,A4210KA,2019,: 
,Thousand heads (animals),France,A4210KA,2019,208.00 
,Thousand heads (animals),Croatia,A4210KA,2019,10.00 
,Thousand heads (animals),Hungary,A4210KA,2019,3.00 
,Thousand heads (animals),Ireland,A4210KA,2019,: 
,Thousand heads (animals),Iceland,A4210KA,2019,0.00 
,Thousand heads (animals),Italy,A4210KA,2019,187.57 
,Thousand heads (animals),Lithuania,A4210KA,2019,0.00 
,Thousand heads (animals),Montenegro,A4210KA,2019,1.50 p
,Thousand heads (animals),North Macedonia,A4210KA,2019,17.00 
,Thousand heads (animals),Malta,A4210KA,2019,0.36 
,Thousand heads (animals),Netherlands,A4210KA,2019,100.00 
,Thousand heads (animals),Poland,A4210KA,2019,: 
,Thousand heads (animals),Portugal,A4210KA,2019,17.03 
,Thousand heads (animals),Romania,A4210KA,2019,170.00 
,Thousand heads (animals),Serbia,A4210KA,2019,14.00 
,Thousand heads (animals),Sweden,A4210KA,2019,: 
,Thousand heads (animals),Slovenia,A4210KA,2019,: 
,Thousand heads (animals),Slovakia,A4210KA,2019,6.36 
,Thousand heads (animals),Turkey,A4210KA,2019,1770.62 
,Thousand heads (animals),United Kingdom,A4210KA,2019,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210KA,2019,3.77 
,Thousand heads (animals),Albania,A4210KB,2019,670.92 
,Thousand heads (animals),Austria,A4210KB,2019,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4210KB,2019,34.00 e
,Thousand heads (animals),Belgium,A4210KB,2019,: 
,Thousand heads (animals),Bulgaria,A4210KB,2019,193.88 
,Thousand heads (animals),Cyprus,A4210KB,2019,153.13 
,Thousand heads (animals),Czechia,A4210KB,2019,: 
,Thousand heads (animals),Greece,A4210KB,2019,2115.00 
,Thousand heads (animals),Spain,A4210KB,2019,1647.83 
,Thousand heads (animals),Finland,A4210KB,2019,: 
,Thousand heads (animals),France,A4210KB,2019,850.00 
,Thousand heads (animals),Croatia,A4210KB,2019,53.00 
,Thousand heads (animals),Hungary,A4210KB,2019,31.00 
,Thousand heads (animals),Ireland,A4210KB,2019,: 
,Thousand heads (animals),Iceland,A4210KB,2019,1.10 
,Thousand heads (animals),Italy,A4210KB,2019,639.85 
,Thousand heads (animals),Lithuania,A4210KB,2019,9.20 
,Thousand heads (animals),Montenegro,A4210KB,2019,19.40 p
,Thousand heads (animals),North Macedonia,A4210KB,2019,64.00 
,Thousand heads (animals),Malta,A4210KB,2019,4.31 
,Thousand heads (animals),Netherlands,A4210KB,2019,409.00 
,Thousand heads (animals),Poland,A4210KB,2019,: 
,Thousand heads (animals),Portugal,A4210KB,2019,242.61 
,Thousand heads (animals),Romania,A4210KB,2019,1123.50 
,Thousand heads (animals),Serbia,A4210KB,2019,126.00 
,Thousand heads (animals),Sweden,A4210KB,2019,: 
,Thousand heads (animals),Slovenia,A4210KB,2019,: 
,Thousand heads (animals),Slovakia,A4210KB,2019,26.38 
,Thousand heads (animals),Turkey,A4210KB,2019,5262.97 
,Thousand heads (animals),United Kingdom,A4210KB,2019,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210KB,2019,16.83 
,Thousand heads (animals),Albania,A4220,2019,68.20 
,Thousand heads (animals),Austria,A4220,2019,32.37 
,Thousand heads (animals),Bosnia and Herzegovina,A4220,2019,28.00 e
,Thousand heads (animals),Belgium,A4220,2019,: 
,Thousand heads (animals),Bulgaria,A4220,2019,24.41 
,Thousand heads (animals),Cyprus,A4220,2019,88.91 
,Thousand heads (animals),Czechia,A4220,2019,: 
,Thousand heads (animals),Estonia,A4220,2019,: 
,Thousand heads (animals),Greece,A4220,2019,992.00 
,Thousand heads (animals),Spain,A4220,2019,762.22 
,Thousand heads (animals),Finland,A4220,2019,: 
,Thousand heads (animals),France,A4220,2019,184.00 
,Thousand heads (animals),Croatia,A4220,2019,19.00 
,Thousand heads (animals),Hungary,A4220,2019,30.00 
,Thousand heads (animals),Ireland,A4220,2019,: 
,Thousand heads (animals),Iceland,A4220,2019,0.00 
,Thousand heads (animals),Italy,A4220,2019,231.30 
,Thousand heads (animals),Lithuania,A4220,2019,5.90 
,Thousand heads (animals),Latvia,A4220,2019,3.48 
,Thousand heads (animals),Montenegro,A4220,2019,7.80 p
,Thousand heads (animals),North Macedonia,A4220,2019,6.00 
,Thousand heads (animals),Malta,A4220,2019,0.92 
,Thousand heads (animals),Netherlands,A4220,2019,42.00 
,Thousand heads (animals),Poland,A4220,2019,: 
,Thousand heads (animals),Portugal,A4220,2019,56.84 
,Thousand heads (animals),Romania,A4220,2019,301.30 
,Thousand heads (animals),Serbia,A4220,2019,52.00 
,Thousand heads (animals),Sweden,A4220,2019,: 
,Thousand heads (animals),Slovenia,A4220,2019,: 
,Thousand heads (animals),Slovakia,A4220,2019,2.86 
,Thousand heads (animals),Turkey,A4220,2019,4171.84 
,Thousand heads (animals),United Kingdom,A4220,2019,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4220,2019,6.60 
,Thousand heads (animals),Belgium,A4200,2018,: 
,Thousand heads (animals),Bulgaria,A4200,2018,: 
,Thousand heads (animals),Hungary,A4200,2018,: 
,Thousand heads (animals),Ireland,A4200,2018,: 
,Thousand heads (animals),Lithuania,A4200,2018,: 
,Thousand heads (animals),Luxembourg,A4200,2018,: 
,Thousand heads (animals),Latvia,A4200,2018,: 
,Thousand heads (animals),Netherlands,A4200,2018,: 
,Thousand heads (animals),Poland,A4200,2018,: 
,Thousand heads (animals),Sweden,A4200,2018,: 
,Thousand heads (animals),Slovenia,A4200,2018,: 
,Thousand heads (animals),United Kingdom,A4200,2018,: 
,Thousand heads (animals),Belgium,A4210K,2018,: 
,Thousand heads (animals),Bulgaria,A4210K,2018,: 
,Thousand heads (animals),Hungary,A4210K,2018,: 
,Thousand heads (animals),Ireland,A4210K,2018,: 
,Thousand heads (animals),Lithuania,A4210K,2018,: 
,Thousand heads (animals),Latvia,A4210K,2018,: 
,Thousand heads (animals),Netherlands,A4210K,2018,: 
,Thousand heads (animals),Poland,A4210K,2018,: 
,Thousand heads (animals),Sweden,A4210K,2018,: 
,Thousand heads (animals),Slovenia,A4210K,2018,: 
,Thousand heads (animals),United Kingdom,A4210K,2018,: 
,Thousand heads (animals),Belgium,A4210KA,2018,: 
,Thousand heads (animals),Bulgaria,A4210KA,2018,: 
,Thousand heads (animals),Ireland,A4210KA,2018,: 
,Thousand heads (animals),Netherlands,A4210KA,2018,: 
,Thousand heads (animals),Poland,A4210KA,2018,: 
,Thousand heads (animals),Slovenia,A4210KA,2018,: 
,Thousand heads (animals),Belgium,A4210KB,2018,: 
,Thousand heads (animals),Bulgaria,A4210KB,2018,: 
,Thousand heads (animals),Ireland,A4210KB,2018,: 
,Thousand heads (animals),Netherlands,A4210KB,2018,: 
,Thousand heads (animals),Poland,A4210KB,2018,: 
,Thousand heads (animals),Slovenia,A4210KB,2018,: 
,Thousand heads (animals),Belgium,A4220,2018,: 
,Thousand heads (animals),Bulgaria,A4220,2018,: 
,Thousand heads (animals),Hungary,A4220,2018,: 
,Thousand heads (animals),Ireland,A4220,2018,: 
,Thousand heads (animals),Lithuania,A4220,2018,: 
,Thousand heads (animals),Latvia,A4220,2018,: 
,Thousand heads (animals),Netherlands,A4220,2018,: 
,Thousand heads (animals),Poland,A4220,2018,: 
,Thousand heads (animals),Sweden,A4220,2018,: 
,Thousand heads (animals),Slovenia,A4220,2018,: 
,Thousand heads (animals),United Kingdom,A4220,2018,: 
,Thousand heads (animals),Albania,A4200,2018,917.16 
,Thousand heads (animals),Austria,A4200,2018,91.54 
,Thousand heads (animals),Bosnia and Herzegovina,A4200,2018,73.00 e
,Thousand heads (animals),Belgium,A4200,2018,: 
,Thousand heads (animals),Bulgaria,A4200,2018,271.74 
,Thousand heads (animals),Cyprus,A4200,2018,250.41 
,Thousand heads (animals),Czechia,A4200,2018,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4200,2018,146.00 e
,Thousand heads (animals),Denmark,A4200,2018,: 
,Thousand heads (animals),Estonia,A4200,2018,: 
,Thousand heads (animals),Greece,A4200,2018,3625.00 
,Thousand heads (animals),Spain,A4200,2018,2764.79 p
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4200,2018,: 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4200,2018,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4200,2018,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4200,2018,: 
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4200,2018,: 
,Thousand heads (animals),Finland,A4200,2018,: 
,Thousand heads (animals),France,A4200,2018,1252.00 
,Thousand heads (animals),Croatia,A4200,2018,80.00 
,Thousand heads (animals),Hungary,A4200,2018,65.00 
,Thousand heads (animals),Ireland,A4200,2018,: 
,Thousand heads (animals),Iceland,A4200,2018,1.50 
,Thousand heads (animals),Italy,A4200,2018,986.26 
,Thousand heads (animals),Lithuania,A4200,2018,14.30 
,Thousand heads (animals),Luxembourg,A4200,2018,: 
,Thousand heads (animals),Latvia,A4200,2018,12.24 
,Thousand heads (animals),Montenegro,A4200,2018,29.00 p
,Thousand heads (animals),North Macedonia,A4200,2018,117.00 
,Thousand heads (animals),Malta,A4200,2018,5.73 
,Thousand heads (animals),Netherlands,A4200,2018,518.00 
,Thousand heads (animals),Poland,A4200,2018,: 
,Thousand heads (animals),Portugal,A4200,2018,332.59 
,Thousand heads (animals),Romania,A4200,2018,1539.30 
,Thousand heads (animals),Serbia,A4200,2018,196.00 
,Thousand heads (animals),Sweden,A4200,2018,: 
,Thousand heads (animals),Slovenia,A4200,2018,: 
,Thousand heads (animals),Slovakia,A4200,2018,36.91 
,Thousand heads (animals),Turkey,A4200,2018,10922.43 
,Thousand heads (animals),United Kingdom,A4200,2018,108.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4200,2018,28.70 
,Thousand heads (animals),Albania,A4210K,2018,844.66 
,Thousand heads (animals),Austria,A4210K,2018,60.33 
,Thousand heads (animals),Bosnia and Herzegovina,A4210K,2018,45.00 e
,Thousand heads (animals),Belgium,A4210K,2018,: 
,Thousand heads (animals),Bulgaria,A4210K,2018,239.88 
,Thousand heads (animals),Cyprus,A4210K,2018,166.07 
,Thousand heads (animals),Czechia,A4210K,2018,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4210K,2018,: 
,Thousand heads (animals),Denmark,A4210K,2018,: 
,Thousand heads (animals),Estonia,A4210K,2018,: 
,Thousand heads (animals),Greece,A4210K,2018,2863.00 
,Thousand heads (animals),Spain,A4210K,2018,1986.41 p
,Thousand heads (animals),Finland,A4210K,2018,: 
,Thousand heads (animals),France,A4210K,2018,1058.00 
,Thousand heads (animals),Croatia,A4210K,2018,63.00 
,Thousand heads (animals),Hungary,A4210K,2018,35.00 
,Thousand heads (animals),Ireland,A4210K,2018,: 
,Thousand heads (animals),Iceland,A4210K,2018,1.20 
,Thousand heads (animals),Italy,A4210K,2018,756.45 
,Thousand heads (animals),Lithuania,A4210K,2018,8.70 
,Thousand heads (animals),Luxembourg,A4210K,2018,: 
,Thousand heads (animals),Latvia,A4210K,2018,8.64 
,Thousand heads (animals),Montenegro,A4210K,2018,21.40 p
,Thousand heads (animals),North Macedonia,A4210K,2018,110.00 
,Thousand heads (animals),Malta,A4210K,2018,4.61 
,Thousand heads (animals),Netherlands,A4210K,2018,483.00 
,Thousand heads (animals),Poland,A4210K,2018,: 
,Thousand heads (animals),Portugal,A4210K,2018,275.51 
,Thousand heads (animals),Romania,A4210K,2018,1212.90 
,Thousand heads (animals),Serbia,A4210K,2018,150.00 
,Thousand heads (animals),Sweden,A4210K,2018,: 
,Thousand heads (animals),Slovenia,A4210K,2018,: 
,Thousand heads (animals),Slovakia,A4210K,2018,33.54 
,Thousand heads (animals),Turkey,A4210K,2018,6855.95 
,Thousand heads (animals),United Kingdom,A4210K,2018,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210K,2018,22.40 
,Thousand heads (animals),Albania,A4210KA,2018,145.51 
,Thousand heads (animals),Austria,A4210KA,2018,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4210KA,2018,10.00 e
,Thousand heads (animals),Belgium,A4210KA,2018,: 
,Thousand heads (animals),Bulgaria,A4210KA,2018,8.63 
,Thousand heads (animals),Cyprus,A4210KA,2018,7.20 
,Thousand heads (animals),Czechia,A4210KA,2018,: 
,Thousand heads (animals),Greece,A4210KA,2018,385.00 
,Thousand heads (animals),Spain,A4210KA,2018,241.74 p
,Thousand heads (animals),Finland,A4210KA,2018,: 
,Thousand heads (animals),France,A4210KA,2018,207.00 
,Thousand heads (animals),Croatia,A4210KA,2018,10.00 
,Thousand heads (animals),Hungary,A4210KA,2018,3.00 
,Thousand heads (animals),Ireland,A4210KA,2018,: 
,Thousand heads (animals),Iceland,A4210KA,2018,0.00 
,Thousand heads (animals),Italy,A4210KA,2018,179.31 
,Thousand heads (animals),Lithuania,A4210KA,2018,0.00 
,Thousand heads (animals),Montenegro,A4210KA,2018,1.60 p
,Thousand heads (animals),North Macedonia,A4210KA,2018,19.00 
,Thousand heads (animals),Malta,A4210KA,2018,0.46 
,Thousand heads (animals),Netherlands,A4210KA,2018,107.00 
,Thousand heads (animals),Poland,A4210KA,2018,: 
,Thousand heads (animals),Portugal,A4210KA,2018,19.84 
,Thousand heads (animals),Romania,A4210KA,2018,147.30 
,Thousand heads (animals),Serbia,A4210KA,2018,11.00 
,Thousand heads (animals),Sweden,A4210KA,2018,: 
,Thousand heads (animals),Slovenia,A4210KA,2018,: 
,Thousand heads (animals),Slovakia,A4210KA,2018,6.58 
,Thousand heads (animals),Turkey,A4210KA,2018,1725.90 
,Thousand heads (animals),United Kingdom,A4210KA,2018,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4210KA,2018,3.50 
,Thousand heads (animals),Albania,A4210KB,2018,699.16 
,Thousand heads (animals),Austria,A4210KB,2018,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4210KB,2018,35.00 e
,Thousand heads (animals),Belgium,A4210KB,2018,: 
,Thousand heads (animals),Bulgaria,A4210KB,2018,231.25 
,Thousand heads (animals),Cyprus,A4210KB,2018,158.86 
,Thousand heads (animals),Czechia,A4210KB,2018,: 
,Thousand heads (animals),Greece,A4210KB,2018,2478.00 
,Thousand heads (animals),Spain,A4210KB,2018,1744.66 p
,Thousand heads (animals),Finland,A4210KB,2018,: 
,Thousand heads (animals),France,A4210KB,2018,851.00 
,Thousand heads (animals),Croatia,A4210KB,2018,53.00 
,Thousand heads (animals),Hungary,A4210KB,2018,32.00 
,Thousand heads (animals),Ireland,A4210KB,2018,: 
,Thousand heads (animals),Iceland,A4210KB,2018,1.10 
