animals,month,unit,geo\time	2022 	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 	1968 	1967 	1966 	1965 	1964 	1963 	1962 	1961 	1960 	1959 
A2300G,M05_M06,THS_HD,PL	: 	276.00 	250.00 	240.00 	196.00 	220.00 	186.00 	165.25 	168.83 	169.94 	136.77 	152.79 	117.48 	81.82 	73.34 	59.70 	48.91 	43.30 	26.46 	21.48 	21.80 	65.01 	83.20 	101.30 	130.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M05_M06,THS_HD,PT	: 	521.07 	517.36 	503.90 	501.38 	503.65 	490.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	282.40 	282.40 	278.90 	275.73 	260.58 	236.00 	229.00 	218.00 	205.00 	204.00 	201.60 	206.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M05_M06,THS_HD,RO	: 	15.10 	15.10 	16.70 	12.40 	15.40 	12.00 	17.00 	16.80 	13.20 	17.60 	13.90 	16.40 	11.60 	15.50 	17.80 	21.69 	22.60 	24.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M05_M06,THS_HD,SE	: 	209.75 	206.95 	210.09 	214.26 	207.62 	193.66 	184.26 	186.26 	193.08 	192.50 	196.65 	198.32 	191.51 	196.25 	177.52 	177.52 	177.24 	171.70 	164.72 	168.59 	165.70 	167.30 	164.80 	169.90 	169.00 	164.10 	157.10 	165.00 	154.00 	136.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M05_M06,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	66.81 	64.80 	54.01 	54.43 	36.69 	34.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M05_M06,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33.18 	32.00 	31.87 	28.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M05_M06,THS_HD,TR	343.32 	570.20 	577.29 	563.30 	157.25 e	138.70 e	135.37 e	141.84 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M05_M06,THS_HD,UK	: 	: 	1509.00 	1527.00 	1558.00 	1589.00 	1596.00 	1576.00 	1569.00 	1611.00 	1657.00 	1675.00 	1657.00 	1626.00 	1670.00 	1698.00 	1737.10 	1750.87 	1734.89 	1700.07 	1656.41 	1707.84 	1841.81 	1924.30 	1947.37 	1861.92 	1863.89 	1840.17 	1808.86 	1784.17 	1731.45 	1700.24 	1631.70 	1525.37 	1403.53 	1372.53 	1333.99 	1358.90 	1376.95 	1383.39 	1415.00 	1446.50 	1478.22 	1543.23 	1588.15 	1688.38 	1764.00 	1899.00 	1887.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,AL	: 	2.22 	2.32 	2.53 	2.74 	2.79 	2.49 	4.34 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,AT	: 	185.69 	190.69 	195.48 	200.48 	207.01 	216.68 	224.35 	229.99 	236.66 	248.44 	256.83 	260.88 	264.55 	266.45 	271.33 	271.31 	270.47 	261.53 	243.10 	244.95 	257.73 	252.79 	176.68 	154.28 	170.54 	212.70 	210.48 	90.00 	69.32 	60.48 	57.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,BA	: 	: 	16.00 e	16.00 e	16.00 e	15.00 e	14.00 e	14.00 e	14.00 e	14.00 e	14.00 e	19.00 e	16.00 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,BE	: 	379.45 	383.33 	401.08 	412.33 	418.85 	457.37 	444.97 	436.48 	429.15 	441.18 	488.65 	495.11 	501.70 	512.34 	510.39 	525.01 	500.92 	502.47 	496.46 	502.26 	533.92 	541.78 	540.65 	523.74 	506.11 	509.70 	506.58 	481.69 	478.51 	446.70 	369.90 	350.08 	293.27 	254.44 	224.38 	202.82 	182.19 	159.50 	148.00 	137.22 	131.09 	131.43 	121.20 	107.20 	87.97 	77.00 	72.00 	67.00 	66.00 	40.00 	29.00 	28.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A2300G,M12,THS_HD,BG	: 	166.48 	139.73 	116.20 	106.76 	96.64 	85.87 	76.41 	49.12 	39.67 	28.55 	23.13 	18.64 	15.94 	15.69 	13.97 	11.08 	11.55 	10.78 	16.30 	17.80 	13.30 	13.80 	2.80 	2.50 	2.00 	1.00 	1.00 	2.00 	0.00 	2.00 	1.00 	12.00 	11.00 	16.00 	21.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,CH	: 	136.23 	134.98 	131.70 	129.21 	127.22 	124.43 	121.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,CY	: 	0.73 	0.13 	0.10 	0.05 	0.13 	0.14 	0.05 	0.05 	0.06 	0.05 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.14 	0.00 	: 	: 	: 	: 	0.10 	0.10 	0.20 	0.20 	0.20 	0.20 	0.30 	0.70 	0.90 	1.00 	1.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,CZ	: 	211.60 	202.65 	208.63 	211.70 	205.85 	193.47 	197.26 	193.85 	177.55 	175.48 	182.66 	166.57 	172.25 	154.10 	151.93 	150.50 	121.90 	136.00 	130.00 	114.00 	100.00 	82.00 	67.00 	59.00 	49.00 	46.00 	38.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,DE	: 	611.83 	626.31 	639.69 	650.31 	660.17 	669.53 	681.34 	673.60 	673.11 	672.27 	683.75 	707.28 	729.46 	733.17 	741.21 	742.13 	731.50 	730.54 	748.27 	762.99 	804.43 	823.79 	786.27 	754.01 	703.13 	687.70 	686.92 	623.17 	552.79 	507.15 	379.13 b	306.10 	237.78 	209.48 	199.36 	178.47 	173.10 	175.06 	146.43 	143.84 	154.79 	170.44 	164.00 	154.45 	141.00 	131.00 	140.00 	157.00 	153.00 	100.00 	95.00 	105.00 	88.00 	76.00 	81.00 	74.00 	69.00 	63.00 	61.00 	65.00 	59.00 	57.00 	56.00 
A2300G,M12,THS_HD,DK	: 	76.00 	80.00 	83.00 	85.00 	89.00 	92.00 	94.00 	96.00 	97.00 	100.00 	102.00 	106.00 	108.00 	108.00 	105.00 	99.00 	95.00 	102.00 	109.00 	113.00 	123.00 	121.00 	136.00 	124.00 	117.00 	122.00 	118.00 	105.00 	117.00 	119.00 	103.00 	86.00 	75.00 	74.00 	63.00 	64.00 	59.00 	56.00 	67.00 	70.00 	74.00 	65.00 	81.00 	74.00 	83.00 	91.00 	96.00 	96.00 	49.00 	49.00 	47.00 	45.00 	43.00 	41.00 	39.00 	37.00 	35.00 	33.00 	31.00 	29.00 	27.00 	25.00 	23.00 
A2300G,M12,THS_HD,EE	: 	31.30 	31.60 	31.40 	30.40 	28.70 	27.80 	25.10 	22.80 	19.80 	15.40 	14.50 	12.10 	10.30 	8.20 	8.50 	5.90 	5.10 	2.70 	2.00 	1.60 	0.80 	0.70 	0.50 	0.80 	0.60 	0.60 	0.70 	1.20 	0.60 	1.60 	2.10 	2.00 	2.20 	3.10 	2.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,EL	: 	111.00 	100.00 	156.00 	174.00 	165.00 	135.00 	163.00 	169.00 	159.00 	146.00 	160.00 	164.00 	165.00 	153.00 	145.00 	138.43 	136.94 	134.00 	135.00 	134.00 	116.00 	96.00 	111.00 	131.00 	118.00 	114.00 	96.00 	91.00 	87.00 	102.00 	93.00 	94.58 	107.55 	98.98 	130.67 	134.79 	125.59 	136.07 	131.79 	149.29 	132.54 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,ES	: 	2091.17 p	2098.54 p	2068.21 	2002.18 	1998.24 	1950.44 	1918.66 	1824.20 	1789.17 	1780.34 	1820.88 	1919.78 	2002.28 	1945.24 	2070.55 	1832.00 	1953.90 	1993.59 	2017.32 	1971.40 	1894.71 	1880.03 	1831.00 	1670.00 	1628.00 	1692.00 	1534.00 	1479.00 	1358.00 	1322.79 	1212.53 	1140.30 	1047.88 	1057.52 	1015.07 	897.94 	789.59 	776.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,EU15	: 	: 	: 	11168.83 	11242.04 	11379.65 	11492.54 	11524.75 	11347.87 	11289.89 	11422.40 	11591.61 	11828.39 b	11890.11 	11923.94 	12058.73 	11707.89 	11758.11 	11787.38 	11729.91 	11782.62 	11889.24 	11961.63 	12087.74 	11858.97 	11641.12 	11686.07 	11307.77 	10890.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,EU25	: 	: 	: 	12063.07 	12089.63 	12176.61 	12242.74 	12231.79 	12013.76 	11895.90 	11974.89 	12136.91 	12329.22 b	12363.93 	12349.10 	12458.07 	12079.94 	12083.41 	12103.91 	12044.27 	12046.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,EU27_2007	: 	: 	: 	12206.16 	12211.50 	12284.95 	12340.31 	12324.90 	12081.18 	11953.37 	12020.44 	12179.14 	12368.06 b	12402.37 	12392.89 	12502.63 	12116.79 	12122.55 	12142.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,EU27_2020	: 	10553.76 p	10698.56 	10748.16 	10718.50 	10766.95 	10806.31 	10793.90 	10566.18 	10412.37 	10431.44 	10548.34 	10719.56 b	10790.97 	10784.89 	10848.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,EU28	: 	: 	: 	12218.16 	12221.50 	12306.95 	12360.31 	12344.90 	12102.18 	11966.37 	12034.44 	12190.34 	12379.56 b	12412.97 	12405.89 	12511.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,FI	: 	62.01 	60.80 	59.42 	58.42 	58.01 	57.40 	57.14 	56.78 	55.70 	56.02 	55.81 	55.23 	52.54 	48.93 	44.57 	40.07 	35.70 	31.64 	28.29 	28.69 	28.16 	28.10 	29.40 	30.10 	32.50 	30.30 	29.90 	33.60 	33.50 	29.00 	21.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,FR	: 	3882.37 p	3973.71 d	4014.32 d	4094.90 	4154.47 	4243.08 	4243.08 	4207.41 	4138.15 	4114.00 	4148.00 	4220.00 	4204.00 	4251.00 	4163.00 	4077.00 	4028.65 	4002.00 	4018.00 	4095.00 	4218.39 	4214.13 	4071.22 	4038.05 	4059.10 	4142.20 	4061.50 	3983.15 	3951.00 	3932.00 	3772.00 	3666.00 	3587.39 	3470.00 	3195.90 	3196.10 	3256.80 	3145.26 	2900.80 	2934.20 	2972.50 	2891.40 	2753.00 	2730.60 	2639.60 	2660.00 	2681.00 	2456.00 	2478.00 	2279.00 	2301.00 	2297.00 	2270.00 	2223.00 	2157.00 	2068.00 	2142.00 	2157.00 	2147.00 	2429.00 	2351.00 	2289.00 	2213.00 
A2300G,M12,THS_HD,HR	: 	40.00 	34.00 	12.00 	10.00 b	22.00 	20.00 	20.00 	21.00 	13.00 	14.00 	11.20 	11.50 	10.60 	13.00 	9.27 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,HU	: 	142.20 	167.10 b	169.00 	164.00 	151.00 	138.00 	117.00 	104.00 	96.00 	83.00 	77.00 	70.00 	64.00 	61.00 	56.00 	53.00 	49.00 	42.00 	41.00 	24.00 	23.00 	25.00 	23.00 	23.00 	24.00 	28.00 	31.00 	25.00 	30.00 	48.00 	66.00 	139.00 	150.00 	157.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,IE	: 	889.65 	922.70 	956.87 	982.33 	1018.30 	1042.03 	1053.19 	1041.22 	1085.09 	1127.92 	1083.00 	1090.82 	1134.92 	1174.98 	1162.96 	1159.12 	1113.68 	1150.79 	1144.20 	1150.85 	1159.65 	1155.24 	1166.75 	1196.24 	1163.79 	1083.37 	1004.64 	968.71 	936.57 	916.73 	784.02 	729.40 	659.20 	575.00 	455.60 	436.80 	439.60 	419.90 	417.70 	413.90 	414.40 	418.60 	452.60 	476.00 	512.00 	533.00 	563.00 	690.00 	684.00 	680.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,IS	: 	: 	2.60 	2.90 	2.60 	2.30 	2.10 	2.00 	1.80 	1.70 	1.70 	2.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,IT	: 	348.51 	371.73 	361.56 	323.72 	297.88 	304.72 	329.25 	328.66 	335.07 	381.98 	390.02 	372.09 b	373.87 	372.06 	441.00 	419.09 	471.70 	452.00 	433.00 	444.00 	442.53 	446.00 	714.00 	685.00 	668.00 	675.00 	658.00 	675.00 	648.00 	711.40 	666.00 	692.00 	684.00 	700.00 	698.00 	693.00 	699.00 	703.00 	751.80 	753.60 	747.60 	750.20 	753.40 	759.80 	757.90 	763.00 	744.00 	772.00 	796.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,LT	: 	64.90 	61.80 	58.10 	56.00 	50.00 	47.30 	42.60 	36.50 	29.30 	21.10 	18.30 	17.50 	15.50 	13.90 	10.30 	11.90 	7.00 	5.60 	5.20 	4.30 	4.20 	3.10 	5.70 	6.90 	7.60 	10.90 	10.30 	12.50 	14.30 	: 	42.10 	44.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,LU	: 	23.04 	23.85 	24.87 	25.39 	26.30 	27.80 	28.17 	28.55 	29.88 	29.26 	30.23 	31.80 	31.73 	31.81 	33.07 	28.37 	30.03 	30.03 	30.16 	31.01 	31.90 	32.59 	31.15 	29.67 	29.88 	29.87 	29.71 	29.36 	27.71 	26.15 	25.58 	24.41 	22.07 	19.31 	17.14 	17.28 	15.86 	15.00 	14.00 	13.85 	12.67 	13.14 	14.14 	10.99 	8.86 	8.00 	6.00 	6.00 	6.00 	2.00 	6.00 	7.00 	7.00 	3.00 	4.00 	5.00 	2.00 	3.00 	5.00 	6.00 	6.00 	7.00 	3.00 
A2300G,M12,THS_HD,LV	: 	61.43 	60.00 	56.36 	51.63 	48.63 	44.70 	38.87 	34.23 	29.19 	25.58 	21.96 	18.69 	15.54 	12.71 	15.21 	9.51 	8.00 	4.60 	3.80 	2.70 	2.50 	2.10 	2.10 	2.80 	3.30 	2.80 	: 	: 	: 	: 	: 	: 	: 	26.10 	21.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,ME	: 	: 	: 	0.40 p	0.40 p	0.60 p	0.40 p	0.00 	1.00 	1.00 	1.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,MK	: 	10.00 	25.00 	13.00 	20.00 	29.00 	21.00 	21.00 	16.00 	12.00 	23.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,MT	: 	0.22 	0.30 	0.15 	0.14 	0.14 	0.12 	0.13 	0.10 	0.94 	0.10 	0.11 	0.13 	0.19 	0.20 	0.23 	0.19 	0.00 	0.00 	0.00 	0.00 	0.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,NL	: 	45.00 	43.00 	43.00 	42.00 	58.00 	70.00 	85.00 	84.00 	86.00 	102.00 	107.00 	118.00 	85.00 	88.00 	89.00 	72.00 	71.00 	88.00 	84.96 	82.00 	85.00 	80.00 	87.00 	95.00 	80.00 	85.00 	76.00 	72.00 	95.00 	94.00 	60.00 	55.00 	40.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A2300G,M12,THS_HD,PL	: 	253.80 	265.60 	239.40 	203.30 	187.80 	173.60 	168.70 	155.17 	142.86 	122.57 	121.89 	106.83 	93.43 	75.07 	61.28 	46.83 	46.31 	47.42 	45.72 	32.57 	60.96 	64.70 	80.60 	110.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,PT	: 	508.69 p	506.55 	497.00 	487.28 	489.54 	484.88 	475.80 	462.77 	446.48 	441.69 	441.47 	442.40 	435.88 	436.93 	435.94 	422.44 	413.52 	394.91 	382.68 	370.39 	363.13 	353.72 	342.14 	341.00 	330.00 	324.00 	295.00 	269.00 	256.00 	232.00 	235.00 	248.00 	253.00 	224.00 	221.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,RO	: 	33.60 	23.10 	26.90 	15.10 	11.70 	11.70 	16.70 	18.30 	17.80 	17.00 	19.10 	20.20 	22.50 	28.10 	30.60 	25.78 	27.60 	27.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,RS	: 	11.00 	12.00 	12.00 	11.00 	8.00 	12.00 	26.00 	23.00 	22.00 	25.00 	32.00 	49.00 	47.00 	36.00 	18.00 	15.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,SE	: 	197.32 	194.15 	198.32 	200.72 	198.90 	187.62 	175.80 	173.22 	175.44 	178.30 	181.98 	184.99 	179.19 	181.04 	182.73 	166.93 	164.10 	160.89 	157.00 	158.20 	157.57 	153.40 	158.30 	161.10 	161.90 	149.60 	151.40 	154.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,SI	: 	64.53 	67.74 	65.10 	63.54 	59.90 	63.50 	57.04 	60.48 	56.21 	56.50 	61.67 	63.89 	60.97 	62.53 	60.44 	60.51 	56.96 	48.07 	55.17 	55.01 	52.78 	53.90 	36.51 	34.70 	35.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,SK	: 	71.26 	69.47 	66.00 	66.84 	64.81 	61.58 	60.29 	58.71 	54.10 	52.72 	47.20 	45.13 	41.63 	37.46 	35.45 	33.70 	31.03 	30.15 	31.34 	29.69 	28.89 	28.69 	23.09 	19.00 	10.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,TR	: 	877.99 	816.61 	802.24 	158.03 	148.68 e	135.37 e	137.94 e	138.46 e	139.29 e	134.84 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A2300G,M12,THS_HD,UK	: 	: 	: 	1470.00 	1503.00 	1540.00 	1554.00 	1551.00 	1536.00 	1554.00 	1603.00 	1642.00 	1660.00 	1622.00 	1621.00 	1663.00 	1715.00 	1741.00 	1753.00 	1702.47 	1693.89 	1673.13 	1783.07 	1906.18 	1925.79 	1873.17 	1828.64 	1849.65 	1835.73 	1793.46 	1767.47 	1696.61 	1670.56 	1577.85 	1462.31 	1394.40 	1363.09 	1348.52 	1374.89 	1367.60 	1406.83 	1281.36 	1451.00 	1535.64 	1601.89 	1649.03 	1747.00 	1834.00 	1955.00 	1824.00 	1546.00 	1405.00 	1330.00 	1243.00 	1175.00 	1143.00 	1124.00 	1053.00 	998.00 	882.00 	849.00 	780.00 	721.00 	667.00 
A2300G,M12,THS_HD,XK	: 	2.04 	1.74 	2.09 	0.95 	0.95 	0.51 	3.84 	3.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
